produto_key,nome_produto,descricao_produto,marca,preco,estoque,peso_kg,categoria_key,nome_categoria,descricao_categoria,fornecedor_key,nome_fornecedor,estado_fornecedor,dw_record_hash,dw_valid_from,dw_valid_to,dw_is_current,produto_sk,_gold_airflow_run_id,_gold_processed_at
8499,Panasonic Slim Voluptatum 8820,Quis ut doloribus officiis aliquam repellat repudiandae quo dignissimos temporibus ipsum dolores numquam.,Panasonic,3682.8,153,9.8,4069,Alimentos - Assumenda,Coleção completa para todos os gostos,3841,Pinto Ribeiro - ME,SP,97b6bb91f10026daf4fa93b2b4f490f628cbb268bdfc661802c1e2e348def14a,1900-01-01,9999-12-31 23:59:59,True,c980917452421d05687071deaa1170a788874e2e1f1bdaf0d78c3bf177984dbf,manual_run_1,2026-06-24 00:59:43.317
8549,Braun Max Doloribus 5732,Dolorum voluptates ipsa aspernatur eveniet autem porro.,Braun,3169.07,488,8.85,7408,Decoração - Porro,Produtos importados e nacionais,4474,Fernandes S/A,PB,b91315be3918400a38e5c59ac092f0f718c74c093d9206471f92687192ee816c,1900-01-01,9999-12-31 23:59:59,True,f5c2a0899307cc60f632dbfc8c73696e3ea81047cd48cc9aca133ac0deba0c39,manual_run_1,2026-06-24 00:59:43.317
8774,LG Turbo Rem 5307,Iusto illum odit veritatis vitae numquam adipisci maiores.,LG,3361.07,362,18.7,10867,Automotivo - Maxime,As melhores marcas e preços do mercado,11594,Monteiro Andrade - EI,AM,e7cb30964c84311a18db12c0df5ec4c04f515e5ef30356fd8fd15391c75dc06b,1900-01-01,9999-12-31 23:59:59,True,25ff96231269a6adee962da99904a75617c07a6236dda2cec1bec7728cc64ccd,manual_run_1,2026-06-24 00:59:43.317
896,LG Premium Molestiae 1289,Vitae ea officia beatae voluptas fugiat saepe velit quidem tempore reiciendis dignissimos.,LG,3219.02,440,8.51,7730,Ferramentas - Natus,Seleção especial com ótimo custo-benefício,12874,Lopes,MT,16b8f00e270a1fd799a02d4f5129689086817f80576dfe5aefae062717317340,1900-01-01,9999-12-31 23:59:59,True,e8c175f8089465b2b3da7b4df43aa57759d9c837c2421a57ca40b4be1c91f6d2,manual_run_1,2026-06-24 00:59:43.317
9065,LG Super Ut 9062,Pariatur ea enim sit illum aut.,LG,2635.63,260,15.35,5419,Beleza - Enim,Variedade completa para todas as necessidades,5944,Farias,PA,58f494918aeb58fbafea729c4d2033e96f9be52bf9f94226e421dad71b9a06b2,1900-01-01,9999-12-31 23:59:59,True,b176e6b70a52c7054c624017cbccdc5166bc2b40f4703e5f00c137763ee35554,manual_run_1,2026-06-24 00:59:43.317
9206,LG Lite Facilis 9398,Alias iusto laborum nam cupiditate placeat accusamus error.,LG,3652.87,101,28.67,4114,Pet Shop - Ipsum,Seleção especial com ótimo custo-benefício,7288,Ramos - EI,PA,88f6de0dc5adec2bfbc7e05ae5adc3fe497486cdcbe7f4ed6e1b32042ea9388e,1900-01-01,9999-12-31 23:59:59,True,e8202398ee4349cd0aefb52087e1747837c21d13e144fc337f81ff4dc9756ac8,manual_run_1,2026-06-24 00:59:43.317
9491,Adidas Super Temporibus 9159,Totam aspernatur sed modi voluptatibus dolor.,Adidas,4332.81,281,1.86,10426,Bebê - Natus,Produtos de alta qualidade para o dia a dia,2281,Silveira S/A,PI,79197db6c401aa54ec02deec5adb3668f1ace30c4b67320dae22c0475812b8db,1900-01-01,9999-12-31 23:59:59,True,87f22ccb77e63a63454c9aa3b5c9b7baa2d37047a2028352f659e8dce3abe31b,manual_run_1,2026-06-24 00:59:43.317
9694,Xiaomi Ultra Quidem 4523,Voluptates explicabo sint eveniet cupiditate minima autem quisquam.,Xiaomi,1750.75,395,7.59,9576,Casa & Jardim - Expedita,Variedade completa para todas as necessidades,1322,Nascimento e Filhos,PB,fcdc78778362b7cf7eac3cd4c3fc4665e18ad2e49c08d4cb66e06164702513e3,1900-01-01,9999-12-31 23:59:59,True,5849b48976c93d44f1c922efb3c0e399a7360109a1145ccebc230451ddf06693,manual_run_1,2026-06-24 00:59:43.317
10274,HP Pro Sed 473,Id nesciunt necessitatibus delectus veniam odit quis consectetur tempore aut.,HP,4092.21,451,0.3,3085,Casa & Jardim - Beatae,As melhores marcas e preços do mercado,10207,Dias,SC,7c6f1e171adf6320ac48ce3782180b73f2c1a4d75fddea23fd1bfce60457bdfd,1900-01-01,9999-12-31 23:59:59,True,61665d3eae30e7bb2e020d939e42667eeff0d3d72b503b09b76fc8404b3ecba0,manual_run_1,2026-06-24 00:59:43.317
10376,Multilaser Super Saepe 8673,Enim dicta dignissimos blanditiis necessitatibus eaque nemo necessitatibus laborum aspernatur autem odit mollitia.,Multilaser,2875.66,225,16.68,11401,Esportes - A,Variedade completa para todas as necessidades,4420,Fonseca Melo Ltda.,PE,3bfb7910e91a286828a692668d5ccc15543a52b278c9b591a6978d8ce51461e1,1900-01-01,9999-12-31 23:59:59,True,9689dc96a46fa3a7eace87ab78b70f41752ff68d787945bba8329c9412c07282,manual_run_1,2026-06-24 00:59:43.317
10397,Nike Slim Optio 2274,Officiis repellat nisi hic aliquam placeat vitae sapiente tempore.,Nike,3016.39,127,3.04,733,Papelaria - Perspiciatis,Itens exclusivos e limitados,13869,das Neves,AC,00ec62c09fda491b53f3913aaf17daa99f3a3ce761b0b067988ad8bfad739b59,1900-01-01,9999-12-31 23:59:59,True,76062554986c32561b59a0fdd790e01d210af2ef1616af5ae550cc597fcaf34f,manual_run_1,2026-06-24 00:59:43.317
10727,Panasonic Slim Autem 6730,Quisquam esse pariatur unde corporis perferendis totam placeat iste perferendis.,Panasonic,2519.66,77,5.35,5796,Livros - Dolore,Novidades e lançamentos da temporada,12744,Silva,PR,0dcb790ce351147b1f68486e3b755716444f8e51bc433ae37b1ddfce91b09ce2,1900-01-01,9999-12-31 23:59:59,True,ca8709949f43bfcb472edaa5e7ce422cf0d1c762310ffe50216916b05c73db71,manual_run_1,2026-06-24 00:59:43.317
10754,Panasonic Premium Ad 3817,Expedita omnis nulla minima blanditiis laudantium minima nemo officia dolorum ea reiciendis.,Panasonic,2512.88,245,12.7,8593,Esportes - Voluptatum,Itens exclusivos e limitados,984,Pinto,RR,21315bccc6806f49caf8d7874b27bb4ee421178e3cba1adc8e2b5d77fa6e79d1,1900-01-01,9999-12-31 23:59:59,True,ed2692e426e30e2fe80638568b922fc66f76dd0829f6786c1c2ea4966eb2c4d8,manual_run_1,2026-06-24 00:59:43.317
10804,Mondial Max Itaque 7107,Asperiores corrupti velit reiciendis veritatis nihil commodi blanditiis dolore dolor ut eligendi odit.,Mondial,4095.59,81,11.16,3116,Beleza - Nam,Variedade completa para todas as necessidades,13082,Sousa,RO,ab9387c351b0dbf68113431a6a54f9e86d11cd08cd7a80ef2dda3c92d87ab0d1,1900-01-01,9999-12-31 23:59:59,True,8f711693b3877c09b1071aaced0ee49d4fe624b370c0e760b7573c389c3f49b0,manual_run_1,2026-06-24 00:59:43.317
10937,Apple Plus Libero 1259,Quae quis quia fugit doloremque ad tempore incidunt.,Apple,3349.99,463,7.32,7655,Música - Magni,Produtos importados e nacionais,13286,Monteiro Machado e Filhos,SP,bdb131bfeeb753cac81d809764b52d9e820f3cb48d8db341d42c9020fbba6d3e,1900-01-01,9999-12-31 23:59:59,True,33c70c22c281f716a003719c5b731ed2bb5b51a0ac40bd7b4b744245e717d5a9,manual_run_1,2026-06-24 00:59:43.317
11200,Braun Ultra Quisquam 3636,Porro dolore laudantium qui hic consequuntur numquam quam alias pariatur.,Braun,4781.03,55,27.6,9290,Cinema - Itaque,Seleção especial com ótimo custo-benefício,7210,Farias,BA,ffba75cd6603bc35b6400545a6083dc64a43ae34f10e6b2ba6a3b5f8cac5d78d,1900-01-01,9999-12-31 23:59:59,True,5579f94e2b08c5d2438754a28e0507e33aa5e26f6828133c2e265addce97ddc4,manual_run_1,2026-06-24 00:59:43.317
11415,HP Smart Ducimus 3572,Quis a modi explicabo quam eveniet laboriosam aut veniam minus quos doloribus.,HP,4605.07,230,24.48,7818,Móveis - Ratione,Itens exclusivos e limitados,1600,Cardoso,RS,8ffab9f54adff96c940e9911867196ea4f887c20e002abf1b0170ced7fbc1993,1900-01-01,9999-12-31 23:59:59,True,05fa8ec96de3ce2ee258337d599e11c58f8d544a0a2c0a955fca636ee0f8e9ce,manual_run_1,2026-06-24 00:59:43.317
1170,Positivo Smart Amet 221,Dignissimos necessitatibus rerum adipisci sapiente assumenda occaecati expedita qui aperiam.,Positivo,1470.87,449,22.98,6752,Alimentos - Laboriosam,Produtos importados e nacionais,7934,Abreu,MS,d64a0fbf457bb4aa8e789d9d582b02ae7f05404bcdeb6f34a9859d9189945438,1900-01-01,9999-12-31 23:59:59,True,0ee4c9eda7a56323015f5f5bd17a9b83aff2c50beea9b9b78cae88b019fa0148,manual_run_1,2026-06-24 00:59:43.317
11773,Apple Super Itaque 6296,Eos omnis eius deserunt dolores natus voluptas eius nesciunt ab.,Apple,1335.23,67,4.14,8077,Limpeza - Hic,Produtos importados e nacionais,13777,Correia - EI,PR,7271db13d85951047c15be31c6ef89acb0cfd07f3f01fd7b6a1e9d983834457c,1900-01-01,9999-12-31 23:59:59,True,89f9ece6e6153a72f6c1a0e0afd3aade21d7c5d4bd4db40aa061ba0d17a4811e,manual_run_1,2026-06-24 00:59:43.317
12051,Britânia Max Rem 5151,Occaecati repudiandae ipsa necessitatibus nulla repellat tempora esse nam quia explicabo ea.,Britânia,3999.63,279,4.25,5605,Cinema - Omnis,Produtos de alta qualidade para o dia a dia,8645,Siqueira Ltda.,GO,8bd114995a2e972baf57c255b69f9a0675395019803a509554d870a3b67e2efb,1900-01-01,9999-12-31 23:59:59,True,7662f105e908bf7fd7ca08202d3c6d937b66ee670ebd34f1eb559648283498ad,manual_run_1,2026-06-24 00:59:43.317
12161,Britânia Ultra Expedita 2479,Soluta laborum nesciunt nobis natus nemo omnis autem illo excepturi.,Britânia,900.49,161,22.76,5460,Esportes - Voluptatum,Coleção completa para todos os gostos,6969,Santos,RN,ed982fee56643f067e4dd014e8301ea6c318a5c8c74ce6f04ae162c7eee7148b,1900-01-01,9999-12-31 23:59:59,True,d3332a8b75410354db7ee013fe534e4608e4d24f47c984dfbddc4f5d1dd05a58,manual_run_1,2026-06-24 00:59:43.317
12674,Arno Premium Dolores 4212,Natus id sit ab tempore fugit exercitationem ullam eum.,Arno,2117.38,480,10.95,13672,Informática - Doloremque,Novidades e lançamentos da temporada,3270,Porto da Cunha - ME,PI,406a045fac4c5c663956784535202b9c2963d24565744d9dfa79397f3cbc5c5b,1900-01-01,9999-12-31 23:59:59,True,c7468914771e955d7f5746fd89692d9dc7b28d5ff93a131eedece00389546b85,manual_run_1,2026-06-24 00:59:43.317
12790,Philips Plus Necessitatibus 8785,Culpa porro harum culpa eaque eveniet quod necessitatibus perferendis.,Philips,3434.58,75,0.42,1405,Roupas - Non,Produtos de alta qualidade para o dia a dia,12236,Garcia Ltda.,PE,913a1828c057cc1855013f9e95411fe001ddded13b1c835233bb09947ff0a4f9,1900-01-01,9999-12-31 23:59:59,True,41cd382a675a64bc97a34f4831a95a22e7550e6eb10b1d26c9fe577ea40ee347,manual_run_1,2026-06-24 00:59:43.317
12855,Adidas Smart Voluptate 3579,Architecto voluptate debitis minima nostrum omnis aliquid unde dolores soluta qui accusamus tempora.,Adidas,4393.88,269,14.12,319,Beleza - Eaque,Variedade completa para todas as necessidades,458,Fernandes,RN,4f3bb092d04da3e4f1387161c202d5586410f2797ea4a67655d3e9849a3c7921,1900-01-01,9999-12-31 23:59:59,True,df4b807f1346cc22b425a49f1e320f71401c68a60fdf828dc0f2db76984f691c,manual_run_1,2026-06-24 00:59:43.317
13285,Positivo Super Impedit 8811,Consequatur veniam aut temporibus totam facilis tempora odio quaerat.,Positivo,4725.94,335,13.85,13105,Saúde - Rerum,Produtos importados e nacionais,1672,Rodrigues S/A,SP,5ac9550a38e4ada91d059c57743aa71be5d44f643d547e77d42a0a8c86a586cb,1900-01-01,9999-12-31 23:59:59,True,3808a08d96aaca6d47fe72a03bb3e9c8b0057a4c7d84a9975e87be0028ba5584,manual_run_1,2026-06-24 00:59:43.317
13464,Sony Premium Optio 3028,Voluptas odio suscipit ad molestiae blanditiis excepturi exercitationem incidunt porro tempora odio velit.,Sony,1250.1,67,4.78,11984,Automotivo - Soluta,Seleção especial com ótimo custo-benefício,8620,Silveira - ME,PR,c474dd9964899121698c845a4b0689a754e45be36346057fda748e55554efb94,1900-01-01,9999-12-31 23:59:59,True,dca8a73e5c3652433437598e0f93087ba64acf60f5caf84b0543ac9a038397b8,manual_run_1,2026-06-24 00:59:43.317
135,Arno Super Fuga 7417,Impedit ea in eos deserunt aliquam quidem reprehenderit eum eius corrupti.,Arno,1563.44,347,6.94,8012,Automotivo - Perferendis,Itens exclusivos e limitados,1474,Lopes,MG,08e7e85af75c668821f20572cef0612615d0c9f15e4c4e77b432a16be0a09294,1900-01-01,9999-12-31 23:59:59,True,bab9dd7261820fca0aac5b58f1ebee2bafc6d3c11f44350ba8194c0bec83983a,manual_run_1,2026-06-24 00:59:43.317
13671,Braun Premium Dignissimos 1914,Voluptatum fugit pariatur error aspernatur culpa maiores odit voluptas amet eligendi tempore praesentium.,Braun,3425.56,391,24.31,8086,Móveis - Nihil,Seleção especial com ótimo custo-benefício,6229,da Costa,PR,223f2c82381d87a7bb41f7352f1892e5752e580dcdb0ac607fd31e2f3855d98d,1900-01-01,9999-12-31 23:59:59,True,790140a55d5a74912f57c509bb6c70d89589eb1101078b778e2053270adf7f14,manual_run_1,2026-06-24 00:59:43.317
13840,Apple Turbo Consequatur 4396,Est ab odit iste dolorum recusandae ad ipsum illo consequuntur cum vero ducimus.,Apple,4073.98,372,26.26,2036,Esportes - Voluptate,Produtos de alta qualidade para o dia a dia,5314,Cavalcanti Barbosa S.A.,MG,ea848672f2551b5b1a5699b203f3e090c4e70b8d2c4821cc2e259d646373420f,1900-01-01,9999-12-31 23:59:59,True,87e2bf99dc49df3beb6f92600ae446a99120421fa2b974e93b68a6e238627e72,manual_run_1,2026-06-24 00:59:43.317
14110,Havaianas Smart Illo 1846,Accusamus neque rerum vel et molestias.,Havaianas,3114.18,1,15.8,6102,Pesca - Magni,Novidades e lançamentos da temporada,3260,Camargo,MT,00502b06a91007298ffd08fde0b1f2ca4a8c5e68995d800cacadf6ec10f28b43,1900-01-01,9999-12-31 23:59:59,True,34d0544164ed56c6a18f9404b7ca6aba0d8118d9d4c179f583427c6b1ec17444,manual_run_1,2026-06-24 00:59:43.317
14133,Adidas Max Corporis 5533,Beatae maxime omnis quidem ex at iure eius saepe aliquam beatae quae dignissimos.,Adidas,890.97,209,20.69,8911,Eletrônicos - Ad,Novidades e lançamentos da temporada,12240,Costela,SE,6ef43f6c33b1761aa2e13c3683026e99f4e52ba349cb9b831094bb789c57aeb9,1900-01-01,9999-12-31 23:59:59,True,5bae4a3e29ba2414f42704e768903d55044c4dfd12f0786e0e3581d8a358ff8d,manual_run_1,2026-06-24 00:59:43.317
1426,Nike Plus Quaerat 6085,Fugit eos itaque quae voluptatem voluptatum excepturi temporibus illum.,Nike,4590.37,135,15.5,2923,Calçados - Explicabo,Coleção completa para todos os gostos,13579,Rodrigues,SE,de8cd973050f47637262ea83b293f0094c6caaf5d61831461e3312f1da64ea5f,1900-01-01,9999-12-31 23:59:59,True,39eb38355b08356580a383c3cb033a7cec8de170076f5576b1f24a236305d658,manual_run_1,2026-06-24 00:59:43.317
14294,Localfrio Plus Quas 8953,Quibusdam eaque dolorum voluptates voluptates magnam maiores suscipit.,Localfrio,1509.17,428,24.17,2637,Pet Shop - Quidem,Coleção completa para todos os gostos,9317,das Neves Mendes e Filhos,RO,05f0d6594fe2b81ca1283ea9db15c8bbc1af14738b4e0d68f5ace7c479179655,1900-01-01,9999-12-31 23:59:59,True,040227a35ada48641ffc5a490ab90d53df1cee13ef4d3e468786a9f769a58a7c,manual_run_1,2026-06-24 00:59:43.317
14638,Xiaomi Turbo Cum 7425,In quia assumenda mollitia molestias temporibus numquam aperiam voluptate dolor totam tempora.,Xiaomi,2475.61,28,22.55,13146,Automotivo - Quaerat,Itens exclusivos e limitados,2989,Vasconcelos,TO,88ef9a610b3da252b177ffb517058e7fee0def917a6cac6fa064a6a3d89f7f95,1900-01-01,9999-12-31 23:59:59,True,849282b763351224bda877043e99f606597c1f21f82e7986d98065747d34e609,manual_run_1,2026-06-24 00:59:43.317
14678,Motorola Lite Saepe 3454,Quas impedit eum iste corporis saepe ratione.,Motorola,3113.84,388,12.7,1779,Bebê - Tenetur,Coleção completa para todos os gostos,11884,da Conceição Ltda.,DF,98d9fd4bcc3a9ffced10c4167c206a5fdeb6ddc621dba8ef4a24868ef4c825ac,1900-01-01,9999-12-31 23:59:59,True,d1f7a6d4d54745549db8448258a9e4faa1fb029dc0c645c1688fa9800086049c,manual_run_1,2026-06-24 00:59:43.317
14679,Philips Premium Explicabo 3746,Inventore beatae dolorem amet sequi quasi natus autem aliquid distinctio sint fuga neque.,Philips,3306.26,399,25.21,14722,Música - Ipsa,Produtos importados e nacionais,2118,Pacheco - ME,CE,8c93aa6396955cc5a795aacb2afd5510e09d49c292917d469eb76a3ae608111d,1900-01-01,9999-12-31 23:59:59,True,2bd0f8657074934f31f5a861987f6d72b2c3d2dc181a5df12390e4ad0d004902,manual_run_1,2026-06-24 00:59:43.317
156,Positivo Premium Corporis 7589,Reprehenderit quam doloremque pariatur soluta explicabo voluptates corporis unde quae odit reiciendis sint accusamus.,Positivo,4240.71,386,25.21,6743,Bebidas - Voluptas,Produtos importados e nacionais,9469,Aparecida,AL,4801ab807c8926bf5aa2c3348d9a899321b703065900bcbb368e0662d39a26a4,1900-01-01,9999-12-31 23:59:59,True,bb148a0a0c20d51e8420434b07c6f379af28ca474ffb26c661a43292ad570af6,manual_run_1,2026-06-24 00:59:43.317
1739,LG Lite Illo 5488,Labore sapiente maiores numquam aperiam dolorem.,LG,2111.52,223,19.19,11420,Camping - Accusantium,Novidades e lançamentos da temporada,12535,Araújo,DF,e89d540546aade8c217e8cc258d1d1efd4c7077f2dc31d4ff7d86f6ab8a212b9,1900-01-01,9999-12-31 23:59:59,True,270b157967cec1b53ddc83abde4a715d9b10e2aa528a804b0a503c7b3a7c0886,manual_run_1,2026-06-24 00:59:43.317
190,Britânia Premium Nihil 6144,Numquam praesentium dignissimos est delectus distinctio beatae.,Britânia,4644.96,38,2.04,10517,Livros - Illo,Itens exclusivos e limitados,11597,Sá Gonçalves S.A.,MG,7a0d4c4aa427da686ba8b116e85c3231f265e9569474f77430243fd2823adb6b,1900-01-01,9999-12-31 23:59:59,True,a2d757ebd9c7bb287fb9f4a20db8485d8d5288f51de2031ddff1e3c28c6e694b,manual_run_1,2026-06-24 00:59:43.317
1955,Nike Slim Eum 8939,Quidem occaecati veritatis doloremque beatae impedit unde architecto quasi autem inventore possimus.,Nike,4256.62,278,25.86,5759,Cinema - Maxime,Coleção completa para todos os gostos,13027,Oliveira,GO,131fafeb6c37f97bcd5bd072211da8a21544ef5d5ae1befa674e5a11eba14bd4,1900-01-01,9999-12-31 23:59:59,True,b6578b3b96319d7d080d3f6bba0fbefc6963e87f877d27338cc297f6441c2a52,manual_run_1,2026-06-24 00:59:43.317
2143,Oster Smart Aperiam 4262,Corporis eum iste ducimus nobis ipsa.,Oster,2154.78,324,23.71,7016,Música - A,Produtos importados e nacionais,10351,Albuquerque,RR,d9dc5b80c21218161f4720693259ac5e80bf860890c8785ddc50016755718502,1900-01-01,9999-12-31 23:59:59,True,44b94dae58774ed060b0e840da61fe8d77e42dcfc867821072eafb8da4f4cc56,manual_run_1,2026-06-24 00:59:43.317
2362,Lenovo Smart Ducimus 4909,Quo molestiae blanditiis repudiandae molestias maxime aliquam delectus reiciendis quia similique provident.,Lenovo,55.28,273,12.56,11818,Viagem - Eaque,Variedade completa para todas as necessidades,3251,Borges,PA,572f1480387430770b0394d3a60be687748a7f38358b9532b29499943d8571ec,1900-01-01,9999-12-31 23:59:59,True,1f9b23181da9dbd619ada74ccc9a7203265b347144d5b956369606c7eea85566,manual_run_1,2026-06-24 00:59:43.317
2370,Braun Turbo Quasi 563,Excepturi adipisci porro maxime id labore perspiciatis.,Braun,1896.75,144,1.14,10948,Relógios - Recusandae,Itens exclusivos e limitados,10926,Leão,MG,337bb0f0df476df28306a0c3422dff42ab35f1e5631a09880a8f1cb4959a9473,1900-01-01,9999-12-31 23:59:59,True,6ec0b9484ce9edc4000f2474bca30db1ca95e71129b68cebb73fcb40ec609a7d,manual_run_1,2026-06-24 00:59:43.317
2593,Localfrio Plus Quo 1223,Adipisci nisi aut sequi expedita unde occaecati enim vero ex.,Localfrio,4516.33,212,21.7,14568,Ar Livre - Dolorem,Coleção completa para todos os gostos,12133,Fernandes Ferreira - ME,PB,50c88e8798582f05c9a0e67b7926baedf2ef05c8870bd7ecccfa52ad02909224,1900-01-01,9999-12-31 23:59:59,True,152ea53923ad94e4e2545af77cf443ac3589db5c1bdef64597804bfa4213101c,manual_run_1,2026-06-24 00:59:43.317
2665,Panasonic Slim Necessitatibus 5566,Doloremque temporibus adipisci perspiciatis in excepturi adipisci voluptatum culpa magni voluptates aspernatur quidem.,Panasonic,3859.78,361,7.88,10342,Brinquedos - Dignissimos,Seleção especial com ótimo custo-benefício,13703,das Neves Andrade Ltda.,DF,6894b666f44645b268c3234eb707e9bc896248a243df6ff3a12411df2b6aa6c6,1900-01-01,9999-12-31 23:59:59,True,70fe9c3a3cf751fe95dfcbf486da1a40bb60e748b5f4c49537b65288dae934d0,manual_run_1,2026-06-24 00:59:43.317
2672,Tramontina Lite Excepturi 9765,Ducimus facere facilis laborum optio quis ullam reprehenderit vero at mollitia impedit.,Tramontina,2442.59,186,24.73,13742,Pesca - Ratione,Produtos de alta qualidade para o dia a dia,6359,Santos Montenegro S.A.,BA,11ff26cca47a745e42a391494e6c688170c94aeb2168738af1edf07ecb9060ab,1900-01-01,9999-12-31 23:59:59,True,d334d092ef72bd7808e604508070a4048d34b585ab3a814346b8e528e42f41b2,manual_run_1,2026-06-24 00:59:43.317
288,Havaianas Max Ut 2633,Sed pariatur sit minima vero suscipit provident.,Havaianas,3780.2,65,17.91,538,Pesca - Accusantium,Itens exclusivos e limitados,4603,da Luz,AC,a812da23d9ec36bf6bddea80ec316618685e94bf9319519a928daed600b3e189,1900-01-01,9999-12-31 23:59:59,True,810e38625e66b5432aa0994077fadc372be695b490089ea83caa93cf906693d5,manual_run_1,2026-06-24 00:59:43.317
3004,Mondial Lite Odio 8781,Placeat magni ipsa architecto officiis iure fugit esse tempore amet.,Mondial,1658.76,313,14.62,1319,Móveis - Mollitia,Coleção completa para todos os gostos,6016,Azevedo,PI,aaa7b4d8d9ce2742ad3a9042382006477d9cc53617a07ccf0e422a5846859a56,1900-01-01,9999-12-31 23:59:59,True,bf6884a8987151ea51a997773d76e210f3ccd08da5bca5c3e25826a3e328424c,manual_run_1,2026-06-24 00:59:43.317
303,Electrolux Smart Aut 8752,Corporis iusto fugit fuga odio laboriosam illo distinctio.,Electrolux,1529.93,2,23.23,8434,Jóias - Vitae,Produtos importados e nacionais,5102,Cardoso S.A.,RR,32be9a714d90d1ac9bc720b4052db3ca656dd71520fd3b23297739a4b8c8be22,1900-01-01,9999-12-31 23:59:59,True,886d4f3decfe9d62ad52f4fb1abc9b8ee87223db98be36d1457417f9d8f832a1,manual_run_1,2026-06-24 00:59:43.317
3109,Mondial Max Doloremque 4488,Dignissimos optio porro consequatur laudantium deleniti quibusdam aliquam iure voluptates quaerat optio.,Mondial,919.51,81,21.0,11050,Roupas - Maiores,Coleção completa para todos os gostos,8708,Cardoso Guerra - ME,MS,d6d4e80892fb56c5bc5747a91d1afb100449b352d1aec8ea6dcd554a6ec3be3d,1900-01-01,9999-12-31 23:59:59,True,89d6aa6dd52af2eaa0c96dde8ae3dbe64e51aef1344c2dfe6c8980cbdee039c8,manual_run_1,2026-06-24 00:59:43.317
3322,Tramontina Ultra Dolorem 2845,Tempore tenetur placeat dolores quisquam hic est odit doloribus illo quos tempore.,Tramontina,4002.13,160,8.2,6065,Cinema - Explicabo,Itens exclusivos e limitados,5223,Caldeira Ltda.,RS,b0d32d084cc04e90c92283cd11549ca748281a8ebd5e267bdb49e8ca6490af1d,1900-01-01,9999-12-31 23:59:59,True,6ccb21940dd62ff4fd5121e3dc04766028ff6c7965b2059ceb1ee60ddd780f6e,manual_run_1,2026-06-24 00:59:43.317
