avaliacao_key,id_avaliacao,id_pedido,data_key,data_avaliacao,ano,cliente_key,produto_key,nota,comentario,avaliacao_positiva,quantidade_avaliacoes,cliente_sk,produto_sk,_gold_record_hash,_gold_airflow_run_id,_gold_processed_at
6580,6580,5748,20230417,2023-04-17,2023,13790,10,3,"Nada de mais, mas cumpre o que promete.",False,1,8c6c4c18be47a23b643081fbfaa0dfccea0e9b975c0632b7d21bd1127593eaaa,25c5f71883b297c2a110264efbfd29a05b135c94392dadad6f687582788932bd,6454d47a51c3f2dde0a0041de9e1c51874cd6c84caac7334acacaee3bee8d8b7,manual_run_1,2026-06-24 01:00:31.919
7346,7346,4731,20231206,2023-12-06,2023,9535,3743,3,"Produto ok, dentro do esperado.",False,1,82df1306a4b61a566c52ae2b0f081d3ee4dd894e1f7ffba5cd683ce176971128,b5d9070a4c0595c62702a8ab401cda985e20fad58a36b26224c8df7a3bc404fc,31a9940fbcd419e4e5fa1525552c5f642b9cdfdd3fad0c4aba3f625442b44327,manual_run_1,2026-06-24 01:00:31.919
7557,7557,5705,20231003,2023-10-03,2023,12653,1322,1,"Não recomendo, produto diferente do anunciado.",False,1,6fb80b1a9519bca23d2981521f60fccb466ab8fb74a49e4ac5268c321ccc5635,2ea65c62eeb4a6db0df5bb2e3b43201c3da6fb000ee61d2a1cc5a9278d4bf0b9,1ba3134eb34a34f0f78ec490a37476c625bb573c5917f8b06b7cadd00ef789d3,manual_run_1,2026-06-24 01:00:31.919
7608,7608,1143,20230224,2023-02-24,2023,168,6285,3,"Chegou no prazo, produto razoável.",False,1,b8f87146842b0a8e6ec6a3e9d230149fbcec85e1a8cee5d30c9517fbc1f7a673,6bc108f739e916c82e6c35c25e66b804e0e3a0fb89087a1ea9c5aea7479b37ce,67fa946948aa0bc64e4b8dbcafde1ac911c2f11d567d80050999810c2135fcf6,manual_run_1,2026-06-24 01:00:31.919
7767,7767,650,20231026,2023-10-26,2023,107,11521,4,"Muito satisfeito com a compra, recomendo!",True,1,83e82b5604bc57a43fd8a0fc8ddbe957c7985c651ac88b4513e13f2645cb0837,2dd990075a8e9ef1e712ffdc726b29d35571ef97849bc964a2a7967adfa6e1f5,1d0f53326abb04a65da9a9c045f8078d869c678f12a28c2ec1c379b662fdc368,manual_run_1,2026-06-24 01:00:31.919
8165,8165,4296,20230301,2023-03-01,2023,9635,3043,5,Entrega rápida e produto de ótima qualidade.,True,1,1abc8bc773236b36ea3803a2738baa615e5b867e8922aed67a9e93b8dd1a8961,41d228c8acb53b42c23091a2609a21c640318cc4576a970ed5cd035a848b2e6e,7c2433f1356d17942e545e14b887fbdb7a694dd337130362fa6605bf4e1e89d1,manual_run_1,2026-06-24 01:00:31.919
8519,8519,5359,20230805,2023-08-05,2023,454,5522,5,"Muito satisfeito com a compra, recomendo!",True,1,45dd90b75f121e3189b08438f01b0a890f1a4e91c9e544b6118408304ff05c74,29848154d7185f87de842aa67692ef19764eb8884a6808e97012977af4cf7e1e,a922f123dd354fb2daebf1a56f10cbb6e387c0ddd201c16a5e146814f339b98d,manual_run_1,2026-06-24 01:00:31.919
86,86,7811,20230609,2023-06-09,2023,4598,6081,4,"Produto excelente, superou minhas expectativas!",True,1,f8a9c62a32d8df24ddb5c70e37e965fef2a26eed9a0a91f0c7e74ca0151ab17e,d1b40efbc3d70f1b0b770b65b9bd451208dfd036a5c44c04fc325b7b4210d612,28ac72ef6d8adb37bed78e6c707b6b9d82daf1e5cd45a1c01ecce6b515ccdd95,manual_run_1,2026-06-24 01:00:31.919
9055,9055,14911,20231019,2023-10-19,2023,11020,3151,5,"Muito satisfeito com a compra, recomendo!",True,1,36edd040a3a2e673f58cb244c949fd14269fdb4afec3a800070e021c4ac8adf4,852028f6b14b90a7576f96a16f222008fe5ac29235d008cfa58fea3b7881a491,cefc08c4f4690053218796eea610772dd84e1d2f11d48e6220ad092d78d29a65,manual_run_1,2026-06-24 01:00:31.919
10137,10137,14381,20230403,2023-04-03,2023,7231,1727,5,Atendimento incrível e produto top!,True,1,bbd19c61a92519d58c6ac1d87d5121fe1aa3c4ad4d6f07304a4b312f0f163d4f,c155a6fd2c76658ce42ec930e994a7749a4f7b2dfdcf71267223eaf06032b517,a9a938a2ccc64589184d8a903c89ff93eda4cdda724f10b7379a5c4f8bbe835b,manual_run_1,2026-06-24 01:00:31.919
11252,11252,13613,20230102,2023-01-02,2023,3465,4808,5,"Ótimo custo-benefício, chegou antes do prazo.",True,1,a964a1adb3c35bf9ebed9fd0dd53d86758d398b51e4280fac09871fa63f47180,65c3c4361883a549cb8bd05b47000b2d9f66aed26a3e051436ffc0a4402a8db7,d613c896b0271799332bf1821b8df5f358f0597c024783f8be991e35798fa4d4,manual_run_1,2026-06-24 01:00:31.919
12294,12294,345,20231001,2023-10-01,2023,2391,2836,5,Entrega rápida e produto de ótima qualidade.,True,1,6e32df100499b6087a45f7c97ae0be0e8d2570bb19a5a1c9867fd89d807919a2,359690b4c1dc28179481adc75ac3dcc7e55ddf6550de7377d5afdb3b6075961a,d01adbaf368cc6c7083904c967245649db8082c19006e78d8cd9a2f199a7272d,manual_run_1,2026-06-24 01:00:31.919
12755,12755,9725,20231027,2023-10-27,2023,14112,8337,1,Qualidade muito abaixo do esperado.,False,1,5152b0316b02680bf91413391c3f3a7c9c0907a9bc4ec679d202fd3364c3cb83,5188efe7ef1920960b09609e1f7838617bfd8d8a3af4a225d41daf74dbe77c10,287e02206a79811a1ea13c339f402c218cdd659383a40b9917c98b39be8ec217,manual_run_1,2026-06-24 01:00:31.919
1704,1704,3201,20231109,2023-11-09,2023,9064,11552,4,"Produto excelente, superou minhas expectativas!",True,1,738c78cd33493d083838e0b84fbfcd567392ec81fc8e330031a7b0ded788b890,41521d2e6027a634cca2ad53348f67b20cc485407522a572b5d2b5ba05621544,78851e4aa4d27c062ec7847fed7c80da98de431fa6909edfd4c2ec70859317d4,manual_run_1,2026-06-24 01:00:31.919
2195,2195,1438,20230112,2023-01-12,2023,14871,11962,3,"Nada de mais, mas cumpre o que promete.",False,1,14455793c89ca87034fec046ef175a121776b9ca690fe93497ef2f4f371b15d0,de973cee9e557aab696669bb223050f6f07917dfa4824f9d9eb721776f8519df,d17070708795dcc10f12387146f31d31a463fc6245787d22477ad26d36b34907,manual_run_1,2026-06-24 01:00:31.919
3620,3620,4548,20230616,2023-06-16,2023,6539,11044,2,"Produto com defeito, decepcionante.",False,1,b88d84cbc8818ec22a45970e661c4eb439a6c21da840564a6fe499ac94d4d57f,01c974527617374e6068635f19ab044b5b72e69e28bb0cdd409f0f15ed335f90,5fbd1aecf31f5e79e1f6f43fc76c76a0860d5bae9ab7483eb533f11ed7d06de5,manual_run_1,2026-06-24 01:00:31.919
4463,4463,11321,20230823,2023-08-23,2023,13566,14572,5,"Produto conforme descrito, embalagem perfeita.",True,1,e1ce765dab8ee0dd5fdba4527c411fbbd0c29cb984318cf4fe48adc5ae0503a5,0aed90a633a95f2f7a8b9c1912291992afd11bc87b76fe2b42e9348d2912c2a4,4d5f92d8284b4e1583b66f675bd10434d0da4f6897c75bd5545e746c145a458d,manual_run_1,2026-06-24 01:00:31.919
5753,5753,10131,20231205,2023-12-05,2023,4301,7858,4,"Produto conforme descrito, embalagem perfeita.",True,1,a632a8bf2b0e6ebe4a1b3d18116cacc4c30bdb635df9ce12ea14f71d2b0dc63a,a52c6161f21f45af4d79a661a12a8b75445f6340e3841a22a2c15ddddaa7443e,920bd1dd8157f13c3f58fff26c063da5068111f58d7b9e5c2de0868a592a62b6,manual_run_1,2026-06-24 01:00:31.919
6009,6009,13111,20231022,2023-10-22,2023,11567,9121,5,Comprei e já quero comprar de novo. Perfeito!,True,1,2ab6b7b62810441bd1b79e6067b630798bc0fde3acb37d7dc873613feb2a8ffd,1a283d95ccf7a1bee217be730381c224d42fe69495eb117f3c0e7055744f1d5f,10ea51d94f8542aabf43e3ca5ac012bdfc69e91ce9cf6ff75e8d06495dbae657,manual_run_1,2026-06-24 01:00:31.919
7090,7090,14347,20230331,2023-03-31,2023,10101,14090,5,"Ótimo custo-benefício, chegou antes do prazo.",True,1,01024b5f767bdb26599585272dddff2782b87b2f33ca61972b77016928df766f,3e5b17fc9f120616b86bccb1618565ca14402a3d76fea575937a653e9c482a32,e0b3fa508099b2a7be3819770286b503495b2e63424c7e22f76e61a5a8ba579d,manual_run_1,2026-06-24 01:00:31.919
7094,7094,1692,20230107,2023-01-07,2023,8022,8112,5,"Produto conforme descrito, embalagem perfeita.",True,1,2a591add5897605f1a720343b075305bb49c3e157ceae908b56b615615285c1c,f6f75964e28852ca7c011da330c43a9c0b8facb17c24c6519adf679316534dcc,e1ed221cdf7617b144db0d251b778eba96b487f0b68fd3fc4aad0fcc6c2e74a3,manual_run_1,2026-06-24 01:00:31.919
7154,7154,6025,20231008,2023-10-08,2023,13347,8322,5,Comprei e já quero comprar de novo. Perfeito!,True,1,d2f8bc0c112542595fc768edb4ad6b23c76591b0ce05868978c37377194119e2,a3357bf0f6dd2c6d4464e0c6a8a58068cc9499a6018504ea3bc9d8f5c53f3dcc,8a9728ee6460dc8003b8a9e22333cdbbf61e97923ef2121b0c943add623efe3e,manual_run_1,2026-06-24 01:00:31.919
771,771,12648,20230215,2023-02-15,2023,12833,864,5,Entrega rápida e produto de ótima qualidade.,True,1,e7f76b77282c8a8638fe64e2354a5476bc359a7fdb9a79f4eeeff16673f315df,a709cfbae62135e36ed624c87084ea795f6e3184de2279601ba6b4f75e139b0e,75d3aa2511ec47ef954f720a492b2dafcb1b4382073e29ff7cfacefe4b231d3a,manual_run_1,2026-06-24 01:00:31.919
8781,8781,5018,20230709,2023-07-09,2023,3409,7586,5,"Muito satisfeito com a compra, recomendo!",True,1,2170b8fbe1170adead801cdc8d2079f4345ea7f76ceb373c598b1edc91982b2a,a8f718de3b6bf30f021068841e72c42cc01f8875b1a3d6cdf51fb066c5161b9d,c1e696f147faacd5bc4f736e0d22d2550b709c65a54c379678bd8693a5292774,manual_run_1,2026-06-24 01:00:31.919
8948,8948,183,20231008,2023-10-08,2023,115,10945,1,Demorou muito para chegar e veio errado.,False,1,71b94673e03e5ddee837c3f245a9624884eaf8175abf796998f26bbcdb838a2e,a18fc63e5fbc0ed8506e517dc9f78d22d6fbf9e829e5691dd034d037d8bddd06,7468092ecae872f9386466a7c0de571299ba7c4ab93e440fc6c1a85ea6619f4d,manual_run_1,2026-06-24 01:00:31.919
9333,9333,64,20230226,2023-02-26,2023,4325,9392,5,Comprei e já quero comprar de novo. Perfeito!,True,1,c26e5eaba3755d6fd895eb74512999f3047fd6d67bd2d725877c349fa1ceb3be,beed1bc9877d7835c07a733df935686f0a4013f945c87dad4e42515e0c56c74e,be344b86687c756e2219dd3f67dff8cf117ec3077463aeeddfaf0fd81c8551fb,manual_run_1,2026-06-24 01:00:31.919
94,94,11893,20230911,2023-09-11,2023,4746,14591,3,"Nada de mais, mas cumpre o que promete.",False,1,06e987954da2e118fee6d032d507095fe626e5445b88361dfd7cac519245c954,cea1d3f3b3e4e9731978c8fc7d776f7287b815c64781abf4f38aada2a650fa2e,2b5ae89aaa17fe1184475ee1ef70dc331f80aeda0963c3596f1c0da2e5145185,manual_run_1,2026-06-24 01:00:31.919
9732,9732,13567,20230310,2023-03-10,2023,14697,13314,1,"Péssima experiência, não voltarei a comprar.",False,1,324f32f3dd312255c07796dd4675ccf65cb85fa7c7f84c649cb1a62957b575d1,b362648bd0767a05cb1e05a11fcb25535d7c610fe390b9249403b90fbd5336f5,24cff2efecf96f8827ce9a64dd1d3a80ab7af790890fbc263df4a1041ddfcd93,manual_run_1,2026-06-24 01:00:31.919
11287,11287,1123,20230924,2023-09-24,2023,7192,1626,2,"Produto com defeito, decepcionante.",False,1,224391f5476189477a16bf104cda100be3e73bccb5bf160cf82b6312dbecbf0a,e47681ee1193db347e0477361df9c5fa94b5d4a4f9e755c9d6649fe25d822d71,32d8399664af2592d2946f554cf5aa6c4a096391b335e7b861e61778e472325a,manual_run_1,2026-06-24 01:00:31.919
11452,11452,3980,20230206,2023-02-06,2023,7968,6846,1,"Péssima experiência, não voltarei a comprar.",False,1,262a9a8764d7d6fdca749f17fcc7bdc59afd0dc7f381a78c87fd3639cb6b14bc,24895973ff23ad6e6b54333dfd750d9c46ba502bef9226f06561900d82d91cc0,21ca0c9ae2a0fae793575cf42210ba34811a611e49fcfd15f5970518dbd0b9cc,manual_run_1,2026-06-24 01:00:31.919
11963,11963,5222,20230225,2023-02-25,2023,8992,10193,5,"Produto excelente, superou minhas expectativas!",True,1,36a162c6b61b9b192fc6bfe7c79b12d0eec903b43900b65bc4de3d5228e14525,0c1ad604f128287d31537270cf7d6e63fdd6367950e33248d4d24fa4860e34b0,198cd783c46a5a6790d174d58cc9e90410b2c8d311f653757bb6a0c4f298fb87,manual_run_1,2026-06-24 01:00:31.919
1294,1294,5810,20231031,2023-10-31,2023,14356,3165,4,"Muito satisfeito com a compra, recomendo!",True,1,cc52505ac9787db3fb6ec74926e66fea695de71d3e51db090f5ef5298c385709,f79e0c6f907002377a7818c4a990b468198df8b2067a6b89a21bba6f5913d0ed,32e983c1fc3dcf14b3bc36e05b43f706bb3ab8897adf02c21ca7f9e5e204c9c9,manual_run_1,2026-06-24 01:00:31.919
13768,13768,10306,20230712,2023-07-12,2023,8150,2549,1,"Péssima experiência, não voltarei a comprar.",False,1,3a0e8b452d690e23beb59b6dac0e13fde39a51446b33527b15daa23144161ba9,0ef7256beda7739620fac610af51b0011fe4acc4d39ff1ffcb3545bf1ab79d2b,b86b19eae332e7b286f415c04dcae2df04e49338b9ef992b4231bf7c866063db,manual_run_1,2026-06-24 01:00:31.919
14024,14024,9098,20230325,2023-03-25,2023,2893,11797,5,"Muito satisfeito com a compra, recomendo!",True,1,f1a605d01599662ed4ae0151edf23499bd7d77adbf56d122b457ce20d2ac6b75,467180c1ad8fee1a71702eff6a0cdc28a9a55ee1997a4201977dcf49867f178d,e3025ab7c68d122486c724b97c42f5184341f3ff2becc9308643f852423866fd,manual_run_1,2026-06-24 01:00:31.919
1639,1639,6338,20231221,2023-12-21,2023,12214,7337,5,"Produto conforme descrito, embalagem perfeita.",True,1,1d52bc8fa9c3f4bc4173fe34aafc4e590f189849f57439fca793b04b0f2ce0ac,0c4a67f9b2f8835fb7c3ac2a32b94b1beba6f3d758d2d0145482d5a517ae247c,17f429f77f81858d71dfe12efab79735b74cf65c62789c953d3526979acdc4b0,manual_run_1,2026-06-24 01:00:31.919
1822,1822,10716,20230305,2023-03-05,2023,14744,9019,5,Comprei e já quero comprar de novo. Perfeito!,True,1,721408b0bcff2a22c605c7c83169206cec6a109b029cbe828479cb6e696786aa,5c118c4c9b7833f35d17a41d0c71df89557721fe6bc44056ca9427053be52039,88930d83e466b5a8af1bcef0665be60ff54c3fcacb4cba69ceef2d767d7c4ceb,manual_run_1,2026-06-24 01:00:31.919
3609,3609,12309,20230110,2023-01-10,2023,9189,13518,3,"Produto ok, dentro do esperado.",False,1,357c73032f46acf35f152b30a1069c0ef2635739cc087dd923e69141b0b85cad,f386eb295ca2b429828b7ded7d0b4ee877a6b33ab08333effa77cc7d7a6bcc88,b68d3aa42f1fc5d06b0edb8ef97c8fba1529500711bbb6c18c8d06b586707a7d,manual_run_1,2026-06-24 01:00:31.919
3640,3640,2891,20231213,2023-12-13,2023,4856,503,3,"Chegou no prazo, produto razoável.",False,1,94af8ec166275e697b3d262e0c1abaee82ddc7407e8043963c55432ed3b4f76a,775abf2fb318932f7cc770167cebff81e941e81430e842bb0f8fa840b97d042c,5b3265c1112764abc975be2799a5807aed58323f0da3a0eda646b4b4f2733302,manual_run_1,2026-06-24 01:00:31.919
5001,5001,11243,20230911,2023-09-11,2023,10149,14842,5,"Produto excelente, superou minhas expectativas!",True,1,7fa0a933605d6cd15bf7c251738c568370c7393dafe34f95453253ed98565f41,f4624b80e44845adf723f6cf32f480d01ed2b719956291a473c0d664e94326fa,43f4ced0ac7639603359cb92c81c5f9652555104b7f2aafdd18b0efa83301927,manual_run_1,2026-06-24 01:00:31.919
5307,5307,8344,20230529,2023-05-29,2023,5532,10097,4,"Muito satisfeito com a compra, recomendo!",True,1,e4800860de794e9207e57929b72d941af227b5961dd2829c0b8ffa0df898c14c,0bc497acf184b8da92d1dedb75ba78afb99c16652d12b3bff3f3f8ac8f903afa,71417bbbe0e9906d063e3f38ccf5c8b0d59238aee9dece0bedc4040d1cfd9f79,manual_run_1,2026-06-24 01:00:31.919
5351,5351,284,20230223,2023-02-23,2023,10165,13096,5,Entrega rápida e produto de ótima qualidade.,True,1,b3a2d00b9edf21a9eed97bc0065c7d15f5c3c304470f64fffbe7da2ace678e93,563ebe340ce0bccf4172d14a819f264a669b7f377df72b9d1755b1e7f0b9b97e,bcf7e458616361b028e20d30c729ddaffdceadb5a43019632bad94fd26b7cfb2,manual_run_1,2026-06-24 01:00:31.919
596,596,8616,20231115,2023-11-15,2023,13467,3424,5,"Ótimo custo-benefício, chegou antes do prazo.",True,1,329041bc0ca88ed7364cf038c66877e50f1c9c60c027b6e455064b12a77ce2ae,7dfbf0c00bf29f9062e1c63c4174bbb0a317f8a52162b51cad5602b42578c119,62fed7e535d30de8ff79df46658fe274e929f3646579c1fabddfd994be577687,manual_run_1,2026-06-24 01:00:31.919
614,614,3664,20230119,2023-01-19,2023,7355,7464,4,Entrega rápida e produto de ótima qualidade.,True,1,56ee792cf0f3e9b9d51db970003279bd3cf13f5d48778b2fcbbc17f824e68b6c,2c8488d7b97bdd4971d6f9b8ded232bcdc53a0bb124d1ed1a843091f4c718ec1,28b3f909248d3486072fba16e907031b8841ef6cd3e254ae5040c92d4b1cdbf8,manual_run_1,2026-06-24 01:00:31.919
6425,6425,2708,20230319,2023-03-19,2023,195,5491,1,Demorou muito para chegar e veio errado.,False,1,b17dd65901185d1b523e62c0898e9de0e554a7175e8e5ace87da3a947dc23b95,dfb8dfac7f89d16afb5d8bd79a628dbf63dfb73d5426bbb3d24abdbdd6cdf83c,646174431be75219ceb2a69e002f903de74a94afef8f288a40c58ab2a2e1175d,manual_run_1,2026-06-24 01:00:31.919
6788,6788,13587,20230426,2023-04-26,2023,6992,14649,4,Comprei e já quero comprar de novo. Perfeito!,True,1,743cb117edc9da3d10a5ba279b187af6136c428c18ccb35cac7c1a8f272d6c90,0d424b23f00022977c29438d60249cec348ab7c69bbb2640b70f44a4d7cb4a9e,d99b3eca97e7ec47ff97be7136f82d6748b33e169a6dd2fd23413c6b856a95c8,manual_run_1,2026-06-24 01:00:31.919
6835,6835,3284,20230605,2023-06-05,2023,11754,9551,3,Qualidade mediana pelo preço cobrado.,False,1,18d004bd217775137d48553d148fd93a2c207eac3646fcabfd96799b40a79fbc,c94142b4ae60c5452a3e1b74b334b6ee786161a644e28a5662c4e56b56b66b15,ef7391bfafdf283f7e1414a5772e3cd1e0e6172c5de29b4fe44ba258bf988472,manual_run_1,2026-06-24 01:00:31.919
7009,7009,4894,20230808,2023-08-08,2023,650,12621,1,"Péssima experiência, não voltarei a comprar.",False,1,e5646a9d5720de2d63dafe1dcb48b9b2a45192a93f3a4320a6f102951e28c0ac,8023d64f4ce382bbceae363483969647bcfe9c8fac8bacfa0cbefbb46a8d9299,6f3ab65ed42744851010e91bbbc79796a896b083f6c142b19f198071e73f8435,manual_run_1,2026-06-24 01:00:31.919
8274,8274,6826,20230819,2023-08-19,2023,4465,7300,5,"Muito satisfeito com a compra, recomendo!",True,1,482cfdc4bcee629c23f7c742e34de0abfbc9b1727a77a0639b6dea2c2d5ab455,f6ccdee2769cd1ad6f0ad5d771f62b83e51e285d4e5c591200e59653de8b7b4f,d53f5f286ec854d4bd05ea4016314d4ae26c9cd5a4463c759fcc7f4a07ff8540,manual_run_1,2026-06-24 01:00:31.919
8929,8929,6404,20231114,2023-11-14,2023,9860,8044,5,"Muito satisfeito com a compra, recomendo!",True,1,6a8bdcd99d8b3382b4cf8d17938b0c9c7d8b8e17d6491e7d218b7dccee3883a3,0f14bba3a343ae7d66d88112c441455f055c76fc77c5a1d40d6b2f7950324dbf,15ae92bce9dd12f10bf33d80fae7da4973515241410bb8d74afc7ff0caba60b7,manual_run_1,2026-06-24 01:00:31.919
9895,9895,2581,20231123,2023-11-23,2023,4445,565,5,"Produto excelente, superou minhas expectativas!",True,1,d0d71d43ff7bcf8cd08e291ca6d4f1d8ae51bb15201cccb5c40f384d162a9e91,f0995d45a2b3e86f27fe4a8aa5bde14d19e73a89aa3e21e277c8cc9b0f941a7f,01faaa55fd306fb764a6aa557b4e92bb9734d7baf79f774fa313b6ed6ac5713b,manual_run_1,2026-06-24 01:00:31.919
9963,9963,12879,20231105,2023-11-05,2023,14257,2842,5,Comprei e já quero comprar de novo. Perfeito!,True,1,af8fd03eef416b0e7438ca554cf6a0c813fa193e82a5789d4fc8d3b5989d4f57,75a26b42fd140b93ef4af976079fd1faf23d6aa2d57ba5f46daeb67107ceceb8,4804c13b99480301a8551565a0172ea0feb77caf34b4702ab95c00fb9b569d69,manual_run_1,2026-06-24 01:00:31.919
11163,11163,13613,20230909,2023-09-09,2023,11503,1252,3,"Nada de mais, mas cumpre o que promete.",False,1,2ca342a47ecb170745f27bfa6d48b3951cf4b8f71b1143d32bb491ebb2e92d75,833daed8e7c75c80164b4dbcc5dd064100aebe26b313c6521887159021261477,df262a5238c673d775debe2b41f0b6621a21409913a295825828999b8e592961,manual_run_1,2026-06-24 01:00:31.919
1292,1292,12984,20231102,2023-11-02,2023,1105,443,4,Comprei e já quero comprar de novo. Perfeito!,True,1,2cac036bc3b2ff59ee99cf1639a1fd845f6c06296e10ee7f247e47a95b7868ba,f0d6c27c0acae6347225a97b153bb3724ea09fe0df7b0fecb70d0425e9ce2865,40d0e94f4a3a2b09332aa38e61d216540d77de5ff85345529cd9daf497226b23,manual_run_1,2026-06-24 01:00:31.919
14266,14266,10601,20231031,2023-10-31,2023,11965,14162,4,Entrega rápida e produto de ótima qualidade.,True,1,f1815ec1e16e21218643053760212d7bbc03d2c699f37159132ff3c11dd1e285,4fbd6022efcfd914d4bbebb74b71e213eba3699308d60e6415383d4a55c1a49d,ba3fedabdce2f089c2363552ff575ee44de81513139315f3dafcca408a5dafac,manual_run_1,2026-06-24 01:00:31.919
14451,14451,12041,20231204,2023-12-04,2023,2943,3115,2,"Produto com defeito, decepcionante.",False,1,d61ad38e9668b1bc219e7c28ebacff3cde28718d8c89968edae5475b64eef492,88ea1b894c684b8e445cc244c0cfc0b9dfeeb9d6b8a7f06fe2f9e552f9c0a7f7,cd3f20b117da959ff6812c6d38e69ca2395e19eca3f52779d141a1a5ea698a97,manual_run_1,2026-06-24 01:00:31.919
14694,14694,5619,20230503,2023-05-03,2023,5182,7878,5,"Muito satisfeito com a compra, recomendo!",True,1,06985a95af7d8bdfbb5489d7cc7b34836e5c28804bce89e59c20369927b50144,4d68c2d14d763f9d2527419c74e52f34c34054867b65efcabf6396264ae70720,7f687702682956755178cbc278f662e74afb04df85e82f82d3f2cfe7a28c9e5f,manual_run_1,2026-06-24 01:00:31.919
14894,14894,5475,20230226,2023-02-26,2023,5545,9819,5,Entrega rápida e produto de ótima qualidade.,True,1,f416911bd4a3a0ccef78c6b9dc68edb6d35f07089d79403b4bc1d6b093382871,09ac3a51608ee450c186ad243e97e1a4ed3bb9d20f45b2fd5b675a60e3f8b397,29c901182e35b5c9977f6718ae4d44a9b9d58ecc6934725620663e271cb5622b,manual_run_1,2026-06-24 01:00:31.919
1800,1800,11813,20230705,2023-07-05,2023,6509,8393,2,"Péssima experiência, não voltarei a comprar.",False,1,e0202846c003473632de3aca692818f38d2733550e852b14e54fbd30648bd80d,1d10291dc7d57d088edabcfcb8aa6ab659017366be78afe0e6ca8a15df8ecf6b,d776aa98043c443b837f4177d475738fa4c210b90f7742732597b9d28ac1d9d8,manual_run_1,2026-06-24 01:00:31.919
2173,2173,12726,20230815,2023-08-15,2023,11789,8489,5,Atendimento incrível e produto top!,True,1,b6acd2d1870527268eb450ea4c2804c5707c8b931a9c245bf4b97aac01be9b63,e2a587f4ceacfb67ffbf491e1900de9e4a1ca23be2622c52b119f16f999ff88b,fd0ac8fe0e4451f6bd5a761e0223c06db95e5759195cfc983e91376adac04472,manual_run_1,2026-06-24 01:00:31.919
2542,2542,13874,20230313,2023-03-13,2023,12781,13200,4,Entrega rápida e produto de ótima qualidade.,True,1,ec25e9ca49a9fdde6349cd344affbaf81f076676597e3d40f79ca891fe7404f6,d86dc9ef502f2b8ad08ccf428708cc028e106d7ef6a52a4b10e563d05fe4cfbd,9bbb82ac9d0cb76949d6cee4aa764e8d0605331424e4ade39c0ad613eb3de5b2,manual_run_1,2026-06-24 01:00:31.919
2916,2916,6085,20230303,2023-03-03,2023,888,14955,5,Entrega rápida e produto de ótima qualidade.,True,1,41a3d4fe25200ca050130d4e65a7e609cb5f7be7b3ce72636e9d0ad1234142b6,373b69c66096f84ed5586fc1014dd1d143df37b697f58a1785c145d4ee36ddda,c1e1b969c8f41ddccce541723cafbf9df4a90c95c7ddd2488dc61121445e0e0c,manual_run_1,2026-06-24 01:00:31.919
3051,3051,6406,20230520,2023-05-20,2023,11660,10552,1,Qualidade muito abaixo do esperado.,False,1,bed97b570ff9967462bfdee7aeba56c136365289cdb71ee18db9e4c1308e0d9d,692a3b3c988d731e644a108e3cfdc820649654bbb37a2c9218bcc9538c0dff0b,401a3a5d2cca2aa76ffe32fd160f591e60ccdfd2fb007a55d16d6cfd2eec3a09,manual_run_1,2026-06-24 01:00:31.919
3479,3479,8054,20230826,2023-08-26,2023,14384,14512,4,"Ótimo custo-benefício, chegou antes do prazo.",True,1,35611980b1f1342bc52c65e82458f8d22c2e11c9de18d1a88db62f3f3a6f7729,c412cb2b1679c133f75f086ca245e36d24a0aa032e4a76e7bc851edd0b2078f3,816ad05d5831f5ee2599f175a7ed1922ffbe2036847814e239bf4ea2e55a65d4,manual_run_1,2026-06-24 01:00:31.919
355,355,9846,20230207,2023-02-07,2023,3365,13814,4,"Ótimo custo-benefício, chegou antes do prazo.",True,1,e2e7b6a0b54ff3c5d7e6f9c2ce656a2f152abb0e224a74f8c38dc55880f5b75d,14133795ae9fe44616b6694266af638eaddf5d595f2be7d95d381bdee22cc24f,1bb1a11bd7c0f377ace65a23086e5e52bf23abfd52c6cf84bd211d207daf18a8,manual_run_1,2026-06-24 01:00:31.919
4443,4443,8705,20230106,2023-01-06,2023,3102,5451,5,"Produto excelente, superou minhas expectativas!",True,1,a92ce19766da86e7a11001fcd10e7871a706010657af88f67a3861891c22ef00,beba463f74e13a6e1a0e79e8b2a1058eadb6396fe245a3214d0bbf97860dfca1,37012d9862233310b526758f7d3c0e785ea1b4c258a428a99c6b8a3d7c57b67e,manual_run_1,2026-06-24 01:00:31.919
4543,4543,9092,20230403,2023-04-03,2023,120,9941,4,"Ótimo custo-benefício, chegou antes do prazo.",True,1,ce51a4743dc098a0dca48b8f839dbb2f683c13e27aab54730f34d9f5c9368e8a,b2bcf57aca1d4d82ec019f1bb002c340c97f4f42fcb1073cbea3f4f663dc1c00,7727c9cf5544e46c55ec39636340b2a4220c4c10c1819e92e8882e86dbf2ba14,manual_run_1,2026-06-24 01:00:31.919
5679,5679,12201,20230702,2023-07-02,2023,12704,8485,4,Atendimento incrível e produto top!,True,1,9ec649378cc50e038e347608cd9048dbfb7c6e3b1f1ae330dd4d2111ef814122,d266f4eed414cd110787e09a1a2454dc9fdcd96740a5bd31744b1c45380e0bba,cb95ef95597ca5bf1c02530feb82ee23ff438d0eb33aa98aee2e5c4f13cf7fa9,manual_run_1,2026-06-24 01:00:31.919
