id_categoria,nome_categoria,descricao,updated_at
8808,Brinquedos - Sit,As melhores marcas e preços do mercado,2025-01-28T00:00:00
8809,Bebidas - Similique,Produtos de alta qualidade para o dia a dia,2025-04-17T00:00:00
8810,Bebê - Exercitationem,Produtos importados e nacionais,2023-01-22T00:00:00
8811,Pet Shop - Eos,Produtos importados e nacionais,2024-02-22T00:00:00
8812,Cinema - Porro,Novidades e lançamentos da temporada,2026-02-16T00:00:00
8813,Jóias - Fuga,Itens exclusivos e limitados,2025-03-02T00:00:00
8814,Livros - Quibusdam,Produtos importados e nacionais,2025-06-24T00:00:00
8815,Papelaria - Animi,As melhores marcas e preços do mercado,2023-09-14T00:00:00
8816,Bebê - Voluptates,Coleção completa para todos os gostos,2024-11-28T00:00:00
8817,Limpeza - Perferendis,Produtos de alta qualidade para o dia a dia,2023-12-24T00:00:00
8818,Esportes - Voluptatem,Coleção completa para todos os gostos,2026-05-31T00:00:00
8819,Cinema - Facere,Seleção especial com ótimo custo-benefício,2025-02-07T00:00:00
8820,Ferramentas - Placeat,Variedade completa para todas as necessidades,2025-06-03T00:00:00
8821,Games - Vitae,Itens exclusivos e limitados,2025-03-07T00:00:00
8822,Bebê - Aspernatur,Variedade completa para todas as necessidades,2025-08-16T00:00:00
8823,Bebê - Officiis,Produtos de alta qualidade para o dia a dia,2023-12-23T00:00:00
8824,Informática - Ad,Coleção completa para todos os gostos,2024-04-18T00:00:00
8825,Móveis - Asperiores,Variedade completa para todas as necessidades,2025-09-07T00:00:00
8826,Brinquedos - Ipsam,Itens exclusivos e limitados,2026-01-12T00:00:00
8827,Esportes - Hic,Coleção completa para todos os gostos,2024-08-28T00:00:00
8828,Decoração - Dignissimos,Variedade completa para todas as necessidades,2023-12-23T00:00:00
8829,Relógios - Repellat,Seleção especial com ótimo custo-benefício,2026-05-29T00:00:00
8830,Automotivo - Labore,Variedade completa para todas as necessidades,2023-05-26T00:00:00
8831,Alimentos - Delectus,Produtos importados e nacionais,2023-08-07T00:00:00
8832,Automotivo - Magni,Variedade completa para todas as necessidades,2024-03-11T00:00:00
8833,Eletrônicos - Voluptates,Itens exclusivos e limitados,2024-12-25T00:00:00
8834,Informática - Fugit,As melhores marcas e preços do mercado,2023-03-06T00:00:00
8835,Casa & Jardim - Dolor,Variedade completa para todas as necessidades,2023-10-24T00:00:00
8836,Roupas - Velit,As melhores marcas e preços do mercado,2026-04-25T00:00:00
8837,Automotivo - Cupiditate,Itens exclusivos e limitados,2024-03-17T00:00:00
8838,Limpeza - Est,As melhores marcas e preços do mercado,2024-04-13T00:00:00
8839,Automotivo - Laborum,Coleção completa para todos os gostos,2023-12-26T00:00:00
8840,Informática - Fugiat,As melhores marcas e preços do mercado,2024-03-07T00:00:00
8841,Esportes - Labore,Produtos de alta qualidade para o dia a dia,2024-09-18T00:00:00
8842,Música - Natus,Coleção completa para todos os gostos,2025-02-04T00:00:00
8843,Beleza - Accusamus,Novidades e lançamentos da temporada,2023-03-20T00:00:00
8844,Pesca - Dolorem,Variedade completa para todas as necessidades,2024-02-13T00:00:00
8845,Pesca - Commodi,Produtos de alta qualidade para o dia a dia,2025-09-09T00:00:00
8846,Beleza - Fugiat,Seleção especial com ótimo custo-benefício,2025-02-13T00:00:00
8847,Limpeza - Debitis,Produtos de alta qualidade para o dia a dia,2023-12-02T00:00:00
8848,Esportes - Possimus,Coleção completa para todos os gostos,2024-02-01T00:00:00
8849,Decoração - Ipsam,As melhores marcas e preços do mercado,2026-05-13T00:00:00
8850,Livros - Aut,Seleção especial com ótimo custo-benefício,2024-07-31T00:00:00
8851,Jóias - Exercitationem,Seleção especial com ótimo custo-benefício,2025-09-04T00:00:00
8852,Automotivo - Sunt,Variedade completa para todas as necessidades,2024-12-19T00:00:00
8853,Jóias - Pariatur,Produtos importados e nacionais,2025-11-08T00:00:00
8854,Pet Shop - Asperiores,Itens exclusivos e limitados,2025-06-11T00:00:00
8855,Culinária - Nulla,Produtos de alta qualidade para o dia a dia,2024-06-29T00:00:00
8856,Roupas - Et,Seleção especial com ótimo custo-benefício,2024-10-05T00:00:00
8857,Roupas - Sequi,Novidades e lançamentos da temporada,2025-06-02T00:00:00
8858,Informática - Voluptates,Produtos importados e nacionais,2026-01-21T00:00:00
8859,Roupas - Officiis,Variedade completa para todas as necessidades,2026-03-01T00:00:00
8860,Games - Illum,As melhores marcas e preços do mercado,2024-11-25T00:00:00
8861,Roupas - In,Variedade completa para todas as necessidades,2025-05-18T00:00:00
8862,Automotivo - Dolor,Coleção completa para todos os gostos,2024-06-11T00:00:00
8863,Automotivo - Laborum,Itens exclusivos e limitados,2023-02-20T00:00:00
8864,Casa & Jardim - Aliquid,Produtos importados e nacionais,2024-12-11T00:00:00
8865,Culinária - Eos,Variedade completa para todas as necessidades,2023-01-05T00:00:00
8866,Calçados - Soluta,Variedade completa para todas as necessidades,2023-03-09T00:00:00
8867,Beleza - Dignissimos,As melhores marcas e preços do mercado,2024-11-09T00:00:00
8868,Calçados - Libero,Itens exclusivos e limitados,2025-01-03T00:00:00
8869,Roupas - Repellat,Produtos importados e nacionais,2024-12-05T00:00:00
8870,Cinema - Odio,Variedade completa para todas as necessidades,2025-07-14T00:00:00
8871,Viagem - Ipsam,Produtos de alta qualidade para o dia a dia,2023-09-11T00:00:00
8872,Brinquedos - Officiis,Produtos de alta qualidade para o dia a dia,2025-04-16T00:00:00
8873,Eletrônicos - Repellat,Produtos de alta qualidade para o dia a dia,2024-08-13T00:00:00
8874,Viagem - Velit,As melhores marcas e preços do mercado,2025-03-14T00:00:00
8875,Alimentos - Error,Seleção especial com ótimo custo-benefício,2024-06-27T00:00:00
8876,Culinária - Minima,Produtos de alta qualidade para o dia a dia,2026-05-28T00:00:00
8877,Ar Livre - Fugit,Produtos de alta qualidade para o dia a dia,2025-09-15T00:00:00
8878,Limpeza - Dolor,Itens exclusivos e limitados,2024-06-17T00:00:00
8879,Livros - Rem,As melhores marcas e preços do mercado,2025-01-20T00:00:00
8880,Camping - Molestias,Coleção completa para todos os gostos,2024-01-19T00:00:00
8881,Esportes - Deleniti,Seleção especial com ótimo custo-benefício,2026-04-23T00:00:00
8882,Viagem - Sunt,As melhores marcas e preços do mercado,2023-08-20T00:00:00
8883,Jóias - Dolore,Produtos de alta qualidade para o dia a dia,2024-04-19T00:00:00
8884,Música - Natus,Seleção especial com ótimo custo-benefício,2025-04-25T00:00:00
8885,Brinquedos - Iure,Coleção completa para todos os gostos,2025-06-13T00:00:00
8886,Alimentos - Possimus,Seleção especial com ótimo custo-benefício,2025-11-20T00:00:00
8887,Calçados - Debitis,Variedade completa para todas as necessidades,2023-11-22T00:00:00
8888,Cinema - Odit,Itens exclusivos e limitados,2026-05-09T00:00:00
8889,Música - Maxime,Novidades e lançamentos da temporada,2024-05-09T00:00:00
8890,Calçados - Qui,Itens exclusivos e limitados,2024-12-31T00:00:00
8891,Decoração - Temporibus,Variedade completa para todas as necessidades,2025-09-05T00:00:00
8892,Games - Excepturi,Seleção especial com ótimo custo-benefício,2024-01-14T00:00:00
8893,Móveis - Quo,Produtos importados e nacionais,2023-05-08T00:00:00
8894,Culinária - Illo,Novidades e lançamentos da temporada,2024-04-11T00:00:00
8895,Bebidas - Tempora,As melhores marcas e preços do mercado,2023-12-25T00:00:00
8896,Roupas - Provident,Produtos importados e nacionais,2024-07-25T00:00:00
8897,Pet Shop - Aspernatur,Coleção completa para todos os gostos,2024-08-14T00:00:00
8898,Viagem - Commodi,Coleção completa para todos os gostos,2023-03-09T00:00:00
8899,Bebidas - Maiores,Produtos importados e nacionais,2024-06-18T00:00:00
8900,Alimentos - Dicta,Variedade completa para todas as necessidades,2023-01-22T00:00:00
8901,Limpeza - Deleniti,Produtos de alta qualidade para o dia a dia,2024-09-20T00:00:00
8902,Limpeza - Nisi,Seleção especial com ótimo custo-benefício,2023-02-23T00:00:00
8903,Automotivo - Vero,As melhores marcas e preços do mercado,2023-02-23T00:00:00
8904,Pesca - Maxime,As melhores marcas e preços do mercado,2023-02-03T00:00:00
8905,Ar Livre - Expedita,Produtos de alta qualidade para o dia a dia,2024-08-04T00:00:00
8906,Roupas - Accusantium,Novidades e lançamentos da temporada,2024-04-14T00:00:00
8907,Música - Veritatis,Seleção especial com ótimo custo-benefício,2023-10-23T00:00:00
8908,Brinquedos - Quasi,Produtos de alta qualidade para o dia a dia,2025-11-16T00:00:00
8909,Alimentos - Voluptate,Produtos importados e nacionais,2025-04-11T00:00:00
8910,Eletrônicos - Alias,As melhores marcas e preços do mercado,2025-11-02T00:00:00
8911,Eletrônicos - Ad,Novidades e lançamentos da temporada,2023-11-14T00:00:00
8912,Música - Beatae,Seleção especial com ótimo custo-benefício,2023-06-18T00:00:00
8913,Informática - Ipsum,Produtos importados e nacionais,2024-08-14T00:00:00
8914,Relógios - Expedita,Itens exclusivos e limitados,2024-12-24T00:00:00
8915,Eletrônicos - Illo,As melhores marcas e preços do mercado,2025-03-19T00:00:00
8916,Livros - Architecto,Produtos de alta qualidade para o dia a dia,2025-10-25T00:00:00
8917,Camping - Rem,Itens exclusivos e limitados,2024-11-05T00:00:00
8918,Viagem - Velit,Coleção completa para todos os gostos,2025-10-21T00:00:00
8919,Ar Livre - Dolore,Variedade completa para todas as necessidades,2023-04-06T00:00:00
8920,Casa & Jardim - Explicabo,Produtos importados e nacionais,2025-01-22T00:00:00
8921,Calçados - Impedit,Produtos importados e nacionais,2026-04-26T00:00:00
8922,Ferramentas - Eos,As melhores marcas e preços do mercado,2025-11-20T00:00:00
8923,Brinquedos - Molestiae,As melhores marcas e preços do mercado,2025-01-02T00:00:00
8924,Música - Voluptas,Seleção especial com ótimo custo-benefício,2025-04-13T00:00:00
8925,Informática - Nobis,Coleção completa para todos os gostos,2024-09-15T00:00:00
8926,Culinária - Assumenda,Novidades e lançamentos da temporada,2025-01-15T00:00:00
8927,Alimentos - Odio,Coleção completa para todos os gostos,2024-06-02T00:00:00
8928,Games - Repellendus,Novidades e lançamentos da temporada,2024-08-07T00:00:00
8929,Games - Aperiam,Itens exclusivos e limitados,2024-05-29T00:00:00
8930,Jóias - Delectus,Itens exclusivos e limitados,2023-01-16T00:00:00
8931,Bebê - Sunt,As melhores marcas e preços do mercado,2023-08-11T00:00:00
8932,Saúde - Expedita,Seleção especial com ótimo custo-benefício,2025-09-14T00:00:00
8933,Games - Dolorem,Produtos de alta qualidade para o dia a dia,2023-06-14T00:00:00
8934,Culinária - Natus,Variedade completa para todas as necessidades,2023-01-18T00:00:00
8935,Livros - Reiciendis,Coleção completa para todos os gostos,2023-05-11T00:00:00
8936,Limpeza - Numquam,Produtos importados e nacionais,2024-07-05T00:00:00
8937,Saúde - Ab,Novidades e lançamentos da temporada,2023-05-16T00:00:00
8938,Bebê - Occaecati,As melhores marcas e preços do mercado,2025-08-26T00:00:00
8939,Bebê - Blanditiis,Coleção completa para todos os gostos,2023-08-16T00:00:00
8940,Camping - Rem,As melhores marcas e preços do mercado,2023-11-30T00:00:00
8941,Decoração - Amet,Novidades e lançamentos da temporada,2024-01-07T00:00:00
8942,Viagem - Aspernatur,Produtos importados e nacionais,2025-08-07T00:00:00
8943,Beleza - Architecto,Produtos de alta qualidade para o dia a dia,2024-03-28T00:00:00
8944,Ar Livre - Aut,Coleção completa para todos os gostos,2026-06-03T00:00:00
8945,Calçados - Aperiam,Variedade completa para todas as necessidades,2025-09-04T00:00:00
8946,Móveis - Consequuntur,Itens exclusivos e limitados,2023-08-12T00:00:00
8947,Viagem - Hic,Coleção completa para todos os gostos,2024-06-09T00:00:00
8948,Ferramentas - Eligendi,Produtos importados e nacionais,2023-02-02T00:00:00
8949,Viagem - Odio,Produtos importados e nacionais,2024-08-22T00:00:00
8950,Brinquedos - Nobis,Coleção completa para todos os gostos,2023-12-03T00:00:00
8951,Bebidas - Eligendi,Itens exclusivos e limitados,2025-07-27T00:00:00
8952,Música - Hic,Novidades e lançamentos da temporada,2026-04-07T00:00:00
8953,Culinária - Quasi,Itens exclusivos e limitados,2024-09-09T00:00:00
8954,Móveis - Ullam,Variedade completa para todas as necessidades,2024-05-05T00:00:00
8955,Informática - Ea,Itens exclusivos e limitados,2023-08-25T00:00:00
8956,Culinária - Molestias,Variedade completa para todas as necessidades,2024-03-17T00:00:00
8957,Cinema - Similique,Coleção completa para todos os gostos,2026-04-15T00:00:00
8958,Pesca - Distinctio,As melhores marcas e preços do mercado,2024-04-17T00:00:00
8959,Bebidas - Ipsam,Coleção completa para todos os gostos,2026-04-21T00:00:00
8960,Culinária - Eligendi,Novidades e lançamentos da temporada,2025-07-30T00:00:00
8961,Automotivo - Odio,Produtos de alta qualidade para o dia a dia,2024-07-07T00:00:00
8962,Calçados - At,Variedade completa para todas as necessidades,2025-03-18T00:00:00
8963,Papelaria - Dolores,Produtos importados e nacionais,2024-05-18T00:00:00
8964,Esportes - Molestiae,Produtos de alta qualidade para o dia a dia,2025-07-24T00:00:00
8965,Camping - Doloribus,Variedade completa para todas as necessidades,2023-07-31T00:00:00
8966,Cinema - Excepturi,Produtos importados e nacionais,2025-10-21T00:00:00
8967,Papelaria - Aliquam,Produtos importados e nacionais,2025-02-08T00:00:00
8968,Eletrônicos - Magnam,Novidades e lançamentos da temporada,2024-12-07T00:00:00
8969,Viagem - Debitis,Variedade completa para todas as necessidades,2023-04-29T00:00:00
8970,Bebidas - Voluptas,Coleção completa para todos os gostos,2024-05-08T00:00:00
8971,Roupas - Doloremque,Itens exclusivos e limitados,2024-07-31T00:00:00
8972,Livros - Eaque,Produtos importados e nacionais,2024-11-16T00:00:00
8973,Calçados - Alias,As melhores marcas e preços do mercado,2023-04-09T00:00:00
8974,Esportes - Eius,Itens exclusivos e limitados,2024-12-30T00:00:00
8975,Ferramentas - Cum,As melhores marcas e preços do mercado,2024-02-05T00:00:00
8976,Jóias - Dicta,Variedade completa para todas as necessidades,2023-06-21T00:00:00
8977,Alimentos - Nihil,Variedade completa para todas as necessidades,2026-04-23T00:00:00
8978,Relógios - Excepturi,Produtos importados e nacionais,2024-07-14T00:00:00
8979,Automotivo - Dolor,Seleção especial com ótimo custo-benefício,2026-04-26T00:00:00
8980,Brinquedos - Occaecati,Produtos de alta qualidade para o dia a dia,2024-07-04T00:00:00
8981,Beleza - Ea,Variedade completa para todas as necessidades,2024-06-26T00:00:00
8982,Beleza - Maxime,Seleção especial com ótimo custo-benefício,2025-04-27T00:00:00
8983,Cinema - Quia,Novidades e lançamentos da temporada,2024-01-28T00:00:00
8984,Pet Shop - Ipsum,Coleção completa para todos os gostos,2026-02-09T00:00:00
8985,Pesca - Reprehenderit,Coleção completa para todos os gostos,2025-12-27T00:00:00
8986,Saúde - Velit,Novidades e lançamentos da temporada,2025-06-21T00:00:00
8987,Viagem - Quod,As melhores marcas e preços do mercado,2025-12-01T00:00:00
8988,Esportes - Perspiciatis,Itens exclusivos e limitados,2025-06-10T00:00:00
8989,Bebê - Voluptates,Variedade completa para todas as necessidades,2023-07-11T00:00:00
8990,Esportes - Architecto,Variedade completa para todas as necessidades,2026-03-12T00:00:00
8991,Limpeza - Beatae,Variedade completa para todas as necessidades,2025-12-17T00:00:00
8992,Jóias - Ipsa,Itens exclusivos e limitados,2025-01-12T00:00:00
8993,Ferramentas - Voluptatibus,Produtos de alta qualidade para o dia a dia,2026-03-27T00:00:00
8994,Brinquedos - Nemo,Produtos de alta qualidade para o dia a dia,2024-11-20T00:00:00
8995,Roupas - Amet,Itens exclusivos e limitados,2024-03-15T00:00:00
8996,Automotivo - Eveniet,Produtos importados e nacionais,2023-09-01T00:00:00
8997,Relógios - Impedit,Produtos importados e nacionais,2023-06-20T00:00:00
8998,Papelaria - Temporibus,Seleção especial com ótimo custo-benefício,2025-02-26T00:00:00
8999,Decoração - Temporibus,Coleção completa para todos os gostos,2025-05-08T00:00:00
9000,Beleza - Sed,As melhores marcas e preços do mercado,2025-08-19T00:00:00
9001,Culinária - Vero,As melhores marcas e preços do mercado,2025-04-23T00:00:00
9002,Beleza - Blanditiis,Novidades e lançamentos da temporada,2023-10-22T00:00:00
9003,Limpeza - Maiores,Itens exclusivos e limitados,2024-11-17T00:00:00
9004,Esportes - Rerum,Variedade completa para todas as necessidades,2023-08-06T00:00:00
9005,Alimentos - Quos,Produtos de alta qualidade para o dia a dia,2026-05-24T00:00:00
9006,Cinema - Tempore,Produtos de alta qualidade para o dia a dia,2024-07-25T00:00:00
9007,Música - Explicabo,Variedade completa para todas as necessidades,2025-01-10T00:00:00
9008,Calçados - Debitis,Itens exclusivos e limitados,2025-02-26T00:00:00
9009,Camping - Fuga,Produtos de alta qualidade para o dia a dia,2025-02-28T00:00:00
9010,Bebidas - Veniam,Produtos importados e nacionais,2026-01-20T00:00:00
9011,Bebidas - Accusantium,Produtos de alta qualidade para o dia a dia,2025-08-16T00:00:00
9012,Games - Beatae,Variedade completa para todas as necessidades,2024-11-05T00:00:00
9013,Móveis - Possimus,Produtos de alta qualidade para o dia a dia,2025-09-21T00:00:00
9014,Roupas - Atque,Novidades e lançamentos da temporada,2026-04-22T00:00:00
