id_produto,nome_produto,descricao,preco,estoque,id_categoria,id_fornecedor,marca,peso_kg,updated_at
8979,Panasonic Pro Officia 385,Veniam dolorem culpa ipsam nemo alias.,3182.1,180,12216,5105,Panasonic,28.44,2023-08-12T00:00:00
8980,Adidas Slim Quia 2098,Esse recusandae fuga ex vero harum earum laborum laborum.,489.0,132,13044,12903,Adidas,4.17,2025-12-22T00:00:00
8981,Britânia Super Architecto 6034,Corporis explicabo sit quae earum quod ad.,3322.74,355,4282,2109,Britânia,27.14,2025-11-12T00:00:00
8982,Philips Smart In 7623,At commodi provident consectetur quidem ea.,2815.56,136,12421,4386,Philips,22.07,2023-01-12T00:00:00
8983,Localfrio Lite Repellat 6310,Perferendis saepe impedit rerum voluptatibus dolore.,2761.56,105,5779,2048,Localfrio,10.9,2024-11-08T00:00:00
8984,Localfrio Pro Cumque 7449,Libero non quasi quasi neque repudiandae.,2183.29,172,9753,8323,Localfrio,8.6,2025-05-04T00:00:00
8985,Britânia Turbo Ipsam 1475,Vero tempora aliquam earum veniam tempore ipsam quasi iusto.,4816.01,32,11445,5602,Britânia,5.62,2025-01-14T00:00:00
8986,Xiaomi Max Repellat 5450,Numquam officia eligendi provident molestiae aliquam ullam impedit placeat tempore delectus corporis.,3667.27,158,8352,8614,Xiaomi,15.56,2026-03-04T00:00:00
8987,Philips Super Ullam 8116,Minus sint quo a ipsum eos.,776.13,339,10885,9968,Philips,20.44,2023-10-01T00:00:00
8988,Positivo Smart Qui 9468,Quas illo at nam dignissimos minus labore veniam ut modi animi dolorum.,1405.72,352,512,8206,Positivo,13.86,2026-04-25T00:00:00
8989,HP Super Error 9116,Ea possimus ipsum autem recusandae in sed reiciendis similique debitis porro.,403.28,71,12368,13178,HP,6.18,2024-11-30T00:00:00
8990,Xiaomi Plus Temporibus 1661,Voluptas consequuntur quos sed modi voluptas omnis odio ullam distinctio.,3149.32,74,7169,5362,Xiaomi,24.36,2025-05-21T00:00:00
8991,Britânia Slim Vero 9485,Nihil accusantium tempore ullam ipsam assumenda rerum blanditiis sequi.,2451.5,202,12671,3498,Britânia,8.79,2024-02-19T00:00:00
8992,Oster Smart Voluptates 8791,Excepturi impedit asperiores ex rem rerum cum adipisci.,2150.46,39,1070,11247,Oster,2.7,2023-03-04T00:00:00
8993,Localfrio Max Eveniet 4957,Nostrum ut earum quos tenetur id maxime delectus nulla quasi explicabo illo.,1574.76,125,225,1021,Localfrio,10.15,2023-09-26T00:00:00
8994,Positivo Super Temporibus 3156,Excepturi doloremque consequuntur dicta iusto est alias aperiam.,3395.7,499,10863,8749,Positivo,28.29,2025-01-30T00:00:00
8995,Lenovo Ultra Odio 2700,Animi molestias ea repellat iusto excepturi debitis impedit possimus distinctio magnam cum ipsa hic.,840.98,214,1543,5762,Lenovo,2.02,2025-11-26T00:00:00
8996,Panasonic Plus Officia 6574,Minus voluptatem maxime vel et odit unde pariatur ducimus sit pariatur.,1956.59,393,8049,4332,Panasonic,26.47,2026-01-20T00:00:00
8997,Havaianas Max Suscipit 2590,Accusantium necessitatibus ipsa labore ipsum unde deserunt iure quae.,212.21,187,3555,5201,Havaianas,10.43,2026-01-09T00:00:00
8998,Philips Slim Quas 6821,Eum voluptate assumenda beatae error quisquam vel ab quam aut nemo dolor ipsum.,4809.83,32,7502,6241,Philips,0.86,2025-05-28T00:00:00
8999,Mondial Slim Enim 5425,Officia rerum qui assumenda voluptate officiis possimus voluptatum esse earum laboriosam aliquid.,2552.74,193,1565,6502,Mondial,8.46,2025-10-01T00:00:00
9000,Dell Plus Mollitia 3938,Eveniet quibusdam voluptas deleniti alias aspernatur itaque neque officia recusandae.,171.15,433,3101,562,Dell,16.72,2026-04-16T00:00:00
9001,HP Lite Nemo 2195,Alias voluptas corrupti excepturi minima officiis minima fuga a minus.,2677.77,473,10223,5913,HP,26.3,2026-03-14T00:00:00
9002,Britânia Plus Eligendi 5662,Iure necessitatibus velit quidem magnam rem ratione.,2724.92,333,9189,6007,Britânia,22.48,2023-10-06T00:00:00
9003,Britânia Smart Accusantium 128,Nisi molestiae accusantium illo adipisci nemo similique sint dicta eveniet ipsum dolorum dolores.,2635.55,141,14455,5275,Britânia,9.05,2023-07-20T00:00:00
9004,Philips Plus Dicta 6648,Soluta maiores laboriosam aut deserunt autem voluptatum est quasi rerum.,346.23,149,4150,13075,Philips,28.76,2026-02-11T00:00:00
9005,Multilaser Lite Ea 3827,Non eius ex at ea labore ab sunt.,1823.28,109,7332,5101,Multilaser,25.15,2023-04-10T00:00:00
9006,Panasonic Slim Dicta 4050,Occaecati explicabo maiores ipsa veniam sed eveniet porro unde non ipsum.,2277.88,281,9449,5249,Panasonic,16.85,2026-01-09T00:00:00
9007,Localfrio Premium Rem 9185,Consequuntur nesciunt velit commodi sit assumenda inventore corporis magni quidem dolore.,3197.45,309,1876,8205,Localfrio,1.8,2024-04-13T00:00:00
9008,Localfrio Ultra Quas 9683,Ab ut corporis dicta nihil veniam.,4164.44,45,14266,2482,Localfrio,28.19,2026-05-31T00:00:00
9009,Samsung Smart Facilis 3301,Accusantium minima tempora quae quis quo.,1451.89,60,8016,14143,Samsung,26.03,2026-04-30T00:00:00
9010,Arno Plus Minus 1539,Aut ab vitae soluta atque aperiam possimus.,4445.66,358,2762,4377,Arno,7.32,2023-03-15T00:00:00
9011,Multilaser Plus Eaque 8970,Accusantium soluta quos dolor quas voluptates nemo veniam iste beatae voluptatum voluptas deleniti.,3028.23,100,14166,8683,Multilaser,4.88,2023-04-26T00:00:00
9012,Puma Turbo Delectus 1842,Fugit dolorem maiores unde nihil itaque repellendus dolores harum commodi maiores neque.,3923.99,28,8872,5516,Puma,25.74,2023-03-14T00:00:00
9013,Xiaomi Smart Harum 7761,Molestiae quam doloremque nam corrupti cumque nobis harum repellendus.,4135.35,352,8269,14627,Xiaomi,10.66,2025-07-11T00:00:00
9014,Xiaomi Premium Alias 9425,Alias autem unde voluptate placeat autem debitis animi pariatur at sunt minima alias.,3905.16,431,13001,3282,Xiaomi,24.04,2025-11-12T00:00:00
9015,Panasonic Slim Commodi 7385,Architecto ad facilis quis voluptate impedit quis expedita recusandae consectetur.,1099.86,172,3680,3540,Panasonic,20.39,2023-01-15T00:00:00
9016,Nike Slim Consectetur 4440,Praesentium reprehenderit facere quia iste perferendis rem sed.,4271.72,129,6829,6379,Nike,24.13,2023-01-18T00:00:00
9017,Oster Ultra Perferendis 4997,Nemo necessitatibus cupiditate a quasi nemo.,3808.45,12,11567,3248,Oster,18.95,2024-08-12T00:00:00
9018,Tramontina Turbo Quis 7149,Vitae ullam eligendi cumque sunt facilis quam explicabo.,432.7,89,11428,9729,Tramontina,8.75,2025-06-01T00:00:00
9019,Intelbras Super Voluptatem 8452,Recusandae assumenda nulla nesciunt ex libero repellendus officiis itaque.,1653.26,337,211,12396,Intelbras,4.39,2023-01-28T00:00:00
9020,Nike Premium Facilis 8335,Excepturi corrupti est doloribus sed maiores harum.,2523.52,15,5415,14221,Nike,1.02,2025-09-02T00:00:00
9021,Mondial Pro Laudantium 3400,Quaerat quas recusandae aliquid enim numquam culpa voluptatum dolores dolorem blanditiis eveniet.,2695.48,222,14564,11753,Mondial,21.93,2025-07-20T00:00:00
9022,Positivo Smart Vero 9078,Eaque totam at harum aliquid autem iste.,4612.79,450,1233,2635,Positivo,0.72,2026-02-09T00:00:00
9023,Arno Smart Quasi 6573,Voluptatem facere veniam illum molestias dicta ipsum nobis.,1153.13,95,1179,9555,Arno,1.3,2024-04-28T00:00:00
9024,Mondial Max Eveniet 6558,Optio eligendi nam porro praesentium deleniti optio eos cum libero.,993.64,337,49,3726,Mondial,6.51,2026-05-08T00:00:00
9025,Samsung Lite Dolore 5825,Vitae numquam incidunt doloremque at iste a placeat.,469.32,95,13788,10375,Samsung,8.76,2024-09-19T00:00:00
9026,LG Lite Impedit 473,Dolore beatae eveniet blanditiis libero sint id suscipit blanditiis odit similique.,494.35,92,936,14484,LG,10.89,2023-12-11T00:00:00
9027,Xiaomi Slim Iste 866,Corrupti expedita consectetur iusto eligendi eaque temporibus doloribus hic magni.,2857.96,248,5839,11094,Xiaomi,25.74,2025-04-09T00:00:00
9028,Samsung Ultra Amet 5540,Suscipit consectetur a vero iure numquam qui soluta earum sit quisquam.,1709.22,222,13131,8677,Samsung,27.0,2023-07-02T00:00:00
9029,Multilaser Premium Omnis 7672,Modi at soluta fuga numquam et voluptatum id optio.,1903.62,232,3439,2549,Multilaser,14.3,2025-03-25T00:00:00
9030,Philips Turbo Soluta 9801,Veniam mollitia hic dignissimos eveniet enim ipsa.,4274.83,426,11924,11713,Philips,24.51,2023-03-17T00:00:00
9031,Puma Ultra Temporibus 1236,Expedita possimus molestias perspiciatis explicabo amet.,2569.27,170,4716,7417,Puma,17.35,2024-10-14T00:00:00
9032,Electrolux Smart Tempora 8723,Odit reprehenderit fugiat sint ut dolorum ut odio cumque fugiat nesciunt neque ut fugit.,3298.64,199,14202,11359,Electrolux,17.89,2026-05-24T00:00:00
9033,Sony Super Iure 6309,Optio unde ratione consequatur nulla architecto doloribus deserunt porro debitis vitae.,4653.38,295,5260,9038,Sony,28.77,2023-10-23T00:00:00
9034,Arno Smart Accusamus 8286,Libero minima quia atque facere eos vitae doloribus labore in animi.,3537.67,278,1471,3577,Arno,9.99,2023-01-10T00:00:00
9035,Adidas Turbo Nisi 3298,Modi similique cumque ab repudiandae molestiae praesentium reiciendis.,3968.65,187,10098,3972,Adidas,18.24,2025-08-21T00:00:00
9036,Dell Turbo Velit 3098,Repellat beatae eveniet suscipit doloremque sed neque sint est similique ut quae perspiciatis.,93.7,160,12812,2872,Dell,8.89,2023-08-11T00:00:00
9037,Motorola Super Iusto 5678,Voluptas quo fugit atque officia at ratione illum necessitatibus soluta sed pariatur distinctio.,109.77,464,469,11763,Motorola,17.55,2026-01-01T00:00:00
9038,Localfrio Smart Vitae 706,Quisquam dolore laudantium molestias occaecati labore maiores aut magnam esse dignissimos accusamus officia.,3739.03,125,13163,6301,Localfrio,7.42,2025-10-24T00:00:00
9039,Positivo Plus Adipisci 6063,Eligendi nesciunt nemo ipsa quasi nam error suscipit unde.,4620.99,159,13009,3466,Positivo,21.82,2023-07-09T00:00:00
9040,Xiaomi Smart Minus 2240,Explicabo assumenda cum quam aut delectus suscipit mollitia quia cumque dolore delectus incidunt.,3822.0,345,2571,13979,Xiaomi,3.04,2025-06-26T00:00:00
9041,Positivo Pro Ipsum 484,Eum aliquam iste reiciendis est officiis neque impedit sunt facere veniam.,3978.11,382,6015,546,Positivo,14.1,2023-05-21T00:00:00
9042,Xiaomi Premium Pariatur 8430,Perferendis accusamus quidem in saepe consectetur temporibus corporis nam quasi.,4046.86,162,4852,3412,Xiaomi,3.78,2025-01-25T00:00:00
9043,Intelbras Smart Tempora 2651,Quam asperiores corporis molestias ullam odio a.,3905.72,341,3427,2807,Intelbras,20.8,2026-01-14T00:00:00
9044,Havaianas Super Esse 5248,Consequuntur quaerat minima sapiente architecto a.,2541.35,478,13263,3740,Havaianas,12.43,2025-06-29T00:00:00
9045,Tramontina Smart Vitae 5226,Vero commodi porro a adipisci eum officia mollitia eum sapiente cum veritatis provident.,75.61,245,2645,3104,Tramontina,21.62,2023-01-01T00:00:00
9046,Britânia Lite Pariatur 4318,Qui quaerat placeat ipsum voluptatum rerum excepturi eaque ullam neque dolore in ducimus.,542.5,230,11110,6737,Britânia,12.06,2025-08-12T00:00:00
9047,Positivo Ultra Eligendi 3415,Voluptatem odit at quod accusamus vel consequatur nulla.,293.06,431,14799,12719,Positivo,4.73,2023-07-02T00:00:00
9048,Motorola Lite Quae 3364,Esse at quam occaecati suscipit vel facilis cum.,782.41,331,6660,3677,Motorola,3.69,2024-07-10T00:00:00
9049,Lenovo Super Repellat 5069,Excepturi fuga est quia neque porro recusandae consequatur perspiciatis libero.,3147.04,315,2946,4829,Lenovo,6.36,2023-09-11T00:00:00
9050,Lenovo Plus Blanditiis 528,Eveniet asperiores quidem quaerat facere a officia sapiente ea eaque expedita quidem fugiat.,4757.27,304,11151,11380,Lenovo,23.4,2024-05-04T00:00:00
9051,Havaianas Smart Exercitationem 8268,Tenetur eligendi reprehenderit in quos molestiae unde occaecati illo.,394.13,90,2704,13911,Havaianas,27.86,2023-05-25T00:00:00
9052,Motorola Smart Voluptatem 8103,Deleniti ut blanditiis sunt exercitationem hic quisquam accusamus repudiandae repudiandae expedita.,4552.07,479,13916,12373,Motorola,17.06,2024-05-24T00:00:00
9053,Oster Pro Totam 2183,Pariatur autem dolorum quasi pariatur corrupti dignissimos architecto cumque velit.,3148.12,167,8041,6017,Oster,24.73,2023-11-15T00:00:00
9054,Tramontina Ultra Sed 722,Nemo laudantium quo illo veritatis aliquam doloribus sint optio.,636.56,323,3995,14327,Tramontina,3.7,2024-10-28T00:00:00
9055,Mondial Plus Dolores 165,Vero adipisci odio eos mollitia quod.,646.21,110,2807,11389,Mondial,26.39,2024-02-26T00:00:00
9056,Xiaomi Slim Fugit 2686,Dolores iusto consequatur praesentium accusantium expedita vitae cumque tempora quos doloribus.,2334.71,413,11705,1076,Xiaomi,10.19,2025-03-27T00:00:00
9057,Positivo Lite Impedit 9706,Quia minus ipsam dolorum deleniti recusandae corrupti veniam fugit.,2651.04,395,973,10837,Positivo,12.74,2026-06-01T00:00:00
9058,Motorola Premium Tempore 5094,Earum voluptatibus beatae esse quas aut quidem aperiam.,4430.73,70,7806,1612,Motorola,28.4,2025-09-02T00:00:00
9059,LG Ultra Natus 224,Magnam atque eius eveniet nemo sint.,2463.44,246,4046,8212,LG,18.08,2025-05-16T00:00:00
9060,Philips Max Enim 6977,Doloribus autem beatae distinctio rerum doloribus molestias nobis velit at.,2281.22,458,8554,459,Philips,20.38,2025-07-17T00:00:00
9061,Positivo Lite Dolor 5928,Aperiam ea sint doloremque cumque harum dolores quisquam alias ducimus quis.,4152.66,434,3220,12321,Positivo,13.88,2024-08-04T00:00:00
9062,Intelbras Lite Doloremque 340,Illo ratione totam ab eaque voluptatibus laudantium.,51.57,76,4934,14102,Intelbras,6.23,2023-02-15T00:00:00
9063,Mondial Premium Itaque 4952,Earum adipisci cupiditate autem commodi saepe eveniet quasi quod eaque.,3082.78,172,6107,12709,Mondial,3.95,2023-03-20T00:00:00
9064,HP Super Vel 2480,Dicta pariatur laborum debitis dolores rerum quasi delectus.,3800.42,35,6449,4390,HP,27.51,2024-10-28T00:00:00
9065,LG Super Ut 9062,Pariatur ea enim sit illum aut.,2635.63,260,5419,5944,LG,15.35,2026-05-05T00:00:00
9066,Xiaomi Ultra Rem 623,Consequatur dolor voluptatibus eum laudantium asperiores saepe beatae officiis.,3129.61,143,9181,6536,Xiaomi,10.61,2023-06-21T00:00:00
9067,Positivo Lite Corporis 5694,Officiis mollitia sed ea amet placeat dolores vero velit similique veritatis.,2205.2,202,6416,4751,Positivo,24.05,2024-08-16T00:00:00
9068,Xiaomi Lite Veniam 7326,Esse ipsum deserunt in ratione quibusdam ullam occaecati molestiae id id.,1227.45,488,10055,352,Xiaomi,14.66,2023-09-19T00:00:00
9069,Xiaomi Lite Corrupti 9527,Aliquid nobis impedit facere dolor repellendus accusantium.,23.32,351,14167,3295,Xiaomi,4.34,2025-05-17T00:00:00
9070,Oster Max Itaque 5103,Harum dicta reiciendis perferendis veritatis est cupiditate pariatur ducimus fugiat cupiditate.,777.03,382,13890,3759,Oster,20.82,2025-04-21T00:00:00
9071,Braun Premium Inventore 1291,Vel ab provident et molestiae ducimus similique repudiandae quis error.,570.71,276,13092,8927,Braun,20.12,2024-07-29T00:00:00
9072,Adidas Pro Quos 3671,Quaerat pariatur similique odio architecto dolorem.,4472.76,57,10021,6874,Adidas,3.93,2025-09-11T00:00:00
9073,Positivo Smart Id 4449,Repudiandae velit facilis deleniti quo eos optio aut repellendus maiores deleniti.,4525.74,42,186,7190,Positivo,23.79,2024-04-30T00:00:00
9074,Lenovo Lite Laudantium 7306,Harum optio minima alias rem nemo.,2566.41,261,3464,10575,Lenovo,24.57,2025-12-27T00:00:00
9075,Intelbras Super Explicabo 8706,A eveniet expedita aliquid explicabo minus eius atque facilis maiores odio dicta voluptatibus numquam.,3966.04,397,4908,7380,Intelbras,7.25,2023-10-16T00:00:00
9076,Tramontina Turbo Sint 7902,Fuga sapiente fuga debitis eum totam omnis.,224.26,480,2965,10388,Tramontina,8.25,2024-02-04T00:00:00
9077,Xiaomi Pro In 6319,Vel deleniti adipisci laboriosam ratione reiciendis earum.,2813.4,3,6781,9196,Xiaomi,11.45,2023-01-23T00:00:00
9078,Britânia Max Quaerat 3923,Delectus dolore consectetur a asperiores ea omnis.,4514.85,179,9266,5739,Britânia,20.53,2023-07-30T00:00:00
9079,Panasonic Smart Eos 4430,Occaecati qui voluptatem eveniet laboriosam consequatur corrupti cum fugit natus quis.,4937.15,48,1027,13980,Panasonic,1.15,2023-03-03T00:00:00
9080,Mondial Lite Blanditiis 4463,Totam maxime quia aut iure provident reprehenderit tempore cupiditate recusandae corrupti quasi.,45.58,299,14559,8058,Mondial,5.16,2023-03-03T00:00:00
9081,Xiaomi Premium Expedita 1355,Maiores voluptas deleniti omnis quisquam saepe.,3777.69,198,4381,6641,Xiaomi,26.54,2023-12-20T00:00:00
9082,Positivo Premium Numquam 215,Necessitatibus harum possimus velit ipsam harum velit ipsum officia corrupti debitis voluptatum.,1332.7,474,6039,9114,Positivo,19.04,2023-01-20T00:00:00
9083,Xiaomi Premium Rem 1334,Eveniet voluptate beatae voluptatem illo architecto hic autem temporibus laboriosam veritatis numquam.,3855.95,377,5208,6016,Xiaomi,1.31,2024-10-12T00:00:00
9084,Dell Super Neque 4703,Recusandae error labore earum labore doloribus.,1169.8,65,12185,10816,Dell,20.35,2023-09-28T00:00:00
9085,Positivo Turbo Neque 5653,Velit autem ratione tenetur vitae nam pariatur modi modi cumque libero.,2331.05,129,5740,541,Positivo,16.88,2025-12-23T00:00:00
9086,Oster Max Sit 3369,Voluptatem sit est consectetur ullam fugiat dolorum ratione tempore maiores.,2587.59,388,8504,209,Oster,8.9,2023-02-26T00:00:00
9087,Sony Max Eveniet 8650,Expedita nostrum ipsam mollitia quibusdam velit aspernatur officia velit quis atque vel velit.,2222.56,372,4365,686,Sony,20.4,2026-04-30T00:00:00
9088,Xiaomi Super Cupiditate 6778,Dolore ducimus consequatur autem magnam aliquid porro.,3689.46,335,3790,12956,Xiaomi,3.56,2023-07-18T00:00:00
9089,Multilaser Slim Enim 7345,Eius necessitatibus officia temporibus quas rerum sint est laborum.,3188.5,91,14009,5445,Multilaser,18.17,2025-07-30T00:00:00
9090,Adidas Smart Tempore 2237,Incidunt consectetur inventore libero modi deserunt consequuntur quisquam aliquam dolorem veniam sint.,4876.36,203,3692,8166,Adidas,0.73,2023-08-18T00:00:00
9091,Lenovo Slim Quidem 1905,Mollitia ipsam nemo soluta sit iusto autem repudiandae quibusdam consequatur repudiandae aliquam quisquam.,3830.73,235,726,343,Lenovo,11.48,2025-07-27T00:00:00
9092,Sony Super Harum 9372,Soluta molestias inventore atque pariatur amet excepturi aliquid laboriosam id quaerat excepturi labore accusamus.,2023.88,262,9191,6058,Sony,15.22,2025-11-19T00:00:00
9093,LG Ultra Provident 5697,Nulla quas deserunt cupiditate sequi adipisci fugiat.,723.48,183,13486,7979,LG,3.47,2025-06-23T00:00:00
9094,Arno Pro Placeat 2912,Deserunt quod minus accusantium illum tenetur tempore expedita aperiam dolorum fuga perspiciatis.,4850.5,63,2905,7770,Arno,24.36,2024-01-29T00:00:00
9095,Arno Plus Voluptatum 3307,Tempore nihil cumque eum quidem earum excepturi perspiciatis ipsum voluptas consectetur.,4372.72,192,6700,2680,Arno,3.31,2025-06-20T00:00:00
9096,Samsung Smart Vel 1715,Alias corrupti voluptas nesciunt mollitia consequatur quibusdam odit.,1898.02,388,3123,13165,Samsung,27.66,2024-12-22T00:00:00
9097,Motorola Ultra Illum 6939,Nam natus tempore debitis distinctio cumque aperiam.,514.72,43,7075,10426,Motorola,16.01,2025-06-01T00:00:00
9098,Mondial Smart In 9955,Inventore molestias quo explicabo culpa deserunt atque quaerat asperiores.,4083.61,360,14812,6998,Mondial,29.01,2023-07-03T00:00:00
9099,Multilaser Pro Nostrum 1930,Esse quasi consectetur tempora accusamus eum perspiciatis dicta facilis numquam voluptatibus.,1274.41,405,5527,638,Multilaser,5.49,2024-09-27T00:00:00
9100,Positivo Max Aspernatur 9117,Inventore exercitationem blanditiis magnam sunt doloribus aliquid ut exercitationem reiciendis.,4080.96,285,11627,9361,Positivo,29.49,2025-07-19T00:00:00
