id_item,id_pedido,id_produto,quantidade,valor_unitario,desconto_percentual,subtotal,updated_at
8773,4264,10615,5,2770.72,25.0,10390.2,2024-10-22T00:00:00
8774,14541,593,7,1317.03,15.0,7836.33,2023-07-28T00:00:00
8775,2939,7767,3,2058.38,0.0,6175.14,2025-12-19T00:00:00
8776,10007,14786,8,2161.56,27.0,12623.51,2025-04-24T00:00:00
8777,12408,12317,2,2688.37,26.0,3978.79,2024-05-09T00:00:00
8778,11678,14913,5,1147.58,0.0,5737.9,2024-05-23T00:00:00
8779,7735,9736,8,1702.86,12.0,11988.13,2025-11-03T00:00:00
8780,8876,11703,5,2207.31,1.0,10926.18,2025-09-28T00:00:00
8781,14782,7187,1,653.69,8.0,601.39,2024-01-26T00:00:00
8782,6810,13478,8,680.25,16.0,4571.28,2023-09-06T00:00:00
8783,2670,4812,2,136.02,27.0,198.59,2024-01-05T00:00:00
8784,14986,11564,10,2302.33,27.0,16807.01,2025-09-22T00:00:00
8785,2974,14866,7,2960.25,12.0,18235.14,2024-10-17T00:00:00
8786,1669,1905,1,75.74,21.0,59.83,2026-04-10T00:00:00
8787,14694,8815,4,497.29,17.0,1651.0,2026-04-16T00:00:00
8788,13847,2565,3,2140.6,18.0,5265.88,2024-03-01T00:00:00
8789,1196,14419,4,848.1,24.0,2578.22,2024-06-16T00:00:00
8790,14096,11595,6,77.06,5.0,439.24,2026-05-26T00:00:00
8791,373,12460,6,2651.89,29.0,11297.05,2024-05-06T00:00:00
8792,12734,10843,1,704.68,2.0,690.59,2023-01-14T00:00:00
8793,5364,9308,3,634.06,13.0,1654.9,2023-12-25T00:00:00
8794,14335,1951,7,1622.38,2.0,11129.53,2023-01-08T00:00:00
8795,9460,7556,1,1279.05,9.0,1163.94,2026-04-27T00:00:00
8796,8284,5209,1,1294.23,21.0,1022.44,2024-05-28T00:00:00
8797,12236,13682,9,935.83,4.0,8085.57,2025-05-18T00:00:00
8798,11865,12658,10,1563.16,9.0,14224.76,2025-05-25T00:00:00
8799,1263,1554,3,971.33,5.0,2768.29,2023-05-05T00:00:00
8800,231,7590,8,927.92,17.0,6161.39,2024-11-09T00:00:00
8801,3122,5754,5,2593.37,20.0,10373.48,2024-03-26T00:00:00
8802,76,5078,6,838.12,14.0,4324.7,2025-07-13T00:00:00
8803,3550,9372,8,1834.92,6.0,13798.6,2025-07-03T00:00:00
8804,14214,2769,5,883.2,19.0,3576.96,2026-05-10T00:00:00
8805,10703,7258,10,793.88,7.0,7383.08,2024-03-16T00:00:00
8806,8985,5853,7,2394.19,26.0,12401.9,2025-11-30T00:00:00
8807,4461,9022,1,864.92,29.0,614.09,2026-04-17T00:00:00
8808,13200,10679,2,1652.9,8.0,3041.34,2023-07-27T00:00:00
8809,6370,2898,7,2450.27,20.0,13721.51,2023-04-29T00:00:00
8810,1068,11072,7,840.98,27.0,4297.41,2023-06-05T00:00:00
8811,3180,11499,5,846.04,9.0,3849.48,2024-07-12T00:00:00
8812,4832,13197,8,569.3,2.0,4463.31,2025-03-06T00:00:00
8813,9941,12106,5,1528.22,6.0,7182.63,2025-07-04T00:00:00
8814,10177,10063,8,1709.85,29.0,9711.95,2025-08-29T00:00:00
8815,9735,5990,1,2074.6,1.0,2053.85,2025-05-19T00:00:00
8816,6293,11084,1,161.17,7.0,149.89,2024-10-30T00:00:00
8817,8286,3075,6,100.65,10.0,543.51,2024-05-31T00:00:00
8818,12198,12444,10,1669.73,20.0,13357.84,2025-07-09T00:00:00
8819,14230,3374,3,1903.13,18.0,4681.7,2024-06-28T00:00:00
8820,13768,3762,2,1424.18,16.0,2392.62,2026-02-24T00:00:00
8821,1061,12290,6,365.45,17.0,1819.94,2024-03-22T00:00:00
8822,9598,5487,9,142.79,29.0,912.43,2024-11-23T00:00:00
8823,332,12111,1,1514.57,5.0,1438.84,2023-02-26T00:00:00
8824,13170,10592,7,581.11,4.0,3905.06,2023-08-08T00:00:00
8825,9491,3160,3,1989.68,17.0,4954.3,2025-09-18T00:00:00
8826,8794,11969,3,522.81,12.0,1380.22,2025-09-03T00:00:00
8827,11178,14271,10,89.97,0.0,899.7,2023-08-14T00:00:00
8828,325,4088,10,210.94,22.0,1645.33,2023-07-16T00:00:00
8829,1812,7875,6,2486.57,6.0,14024.25,2025-12-27T00:00:00
8830,14730,3619,10,2890.64,7.0,26882.95,2026-02-19T00:00:00
8831,10052,10136,4,1059.82,7.0,3942.53,2024-11-01T00:00:00
8832,3024,14694,1,2883.95,12.0,2537.88,2026-04-04T00:00:00
8833,7388,7942,5,2020.05,11.0,8989.22,2023-09-11T00:00:00
8834,11034,14581,6,2126.58,3.0,12376.7,2024-08-17T00:00:00
8835,10828,14719,4,1153.89,18.0,3784.76,2023-09-29T00:00:00
8836,13945,2607,2,2197.13,22.0,3427.52,2025-12-25T00:00:00
8837,3525,4269,10,2562.89,10.0,23066.01,2024-06-07T00:00:00
8838,7096,15000,8,540.71,18.0,3547.06,2025-03-14T00:00:00
8839,5942,2968,3,748.71,19.0,1819.37,2023-04-04T00:00:00
8840,1201,2057,7,1680.58,5.0,11175.86,2023-01-23T00:00:00
8841,1106,3318,4,2404.39,10.0,8655.8,2024-05-26T00:00:00
8842,5639,10522,3,984.17,27.0,2155.33,2025-03-23T00:00:00
8843,8802,4558,7,725.64,11.0,4520.74,2023-05-18T00:00:00
8844,5164,13258,8,1055.42,26.0,6248.09,2023-04-01T00:00:00
8845,2458,6191,10,134.22,8.0,1234.82,2024-08-10T00:00:00
8846,6564,14937,2,2259.12,10.0,4066.42,2023-01-23T00:00:00
8847,7845,12308,5,965.3,0.0,4826.5,2024-09-23T00:00:00
8848,10688,4847,4,15.32,15.0,52.09,2024-07-01T00:00:00
8849,117,10440,3,1135.52,6.0,3202.17,2025-02-10T00:00:00
8850,1317,6244,1,1853.34,17.0,1538.27,2023-01-09T00:00:00
8851,13039,12589,6,1673.55,21.0,7932.63,2024-03-22T00:00:00
8852,10069,7972,1,1572.92,25.0,1179.69,2026-06-04T00:00:00
8853,6410,10127,6,243.11,15.0,1239.86,2026-05-13T00:00:00
8854,8149,2996,3,1658.29,17.0,4129.14,2025-10-14T00:00:00
8855,11375,6754,7,1063.96,28.0,5362.36,2024-06-02T00:00:00
8856,7583,11965,7,1853.36,19.0,10508.55,2024-08-15T00:00:00
8857,8941,3367,9,369.53,30.0,2328.04,2024-05-10T00:00:00
8858,3381,14016,1,1941.2,23.0,1494.72,2024-02-05T00:00:00
8859,12136,10887,4,2057.97,27.0,6009.27,2023-07-18T00:00:00
8860,9203,11854,9,263.14,20.0,1894.61,2024-03-28T00:00:00
8861,9020,1556,1,2247.02,19.0,1820.09,2024-04-23T00:00:00
8862,6290,10554,8,597.44,2.0,4683.93,2023-04-26T00:00:00
8863,11837,7377,3,992.0,17.0,2470.08,2025-12-29T00:00:00
8864,14088,10721,1,2662.77,14.0,2289.98,2024-11-16T00:00:00
8865,6595,11309,1,1231.22,21.0,972.66,2025-08-08T00:00:00
8866,1059,10260,10,2186.64,4.0,20991.74,2025-04-29T00:00:00
8867,4374,5974,4,696.98,21.0,2202.46,2024-01-08T00:00:00
8868,6349,10629,5,1057.78,18.0,4336.9,2023-07-25T00:00:00
8869,13080,7389,10,2376.3,7.0,22099.59,2025-06-20T00:00:00
8870,2889,5354,7,2735.8,4.0,18384.58,2024-08-04T00:00:00
8871,14770,10672,4,1241.19,22.0,3872.51,2025-01-27T00:00:00
8872,8614,13310,2,1411.81,15.0,2400.08,2025-12-18T00:00:00
8873,13562,9276,1,364.7,4.0,350.11,2024-11-17T00:00:00
8874,2661,10173,3,2709.43,17.0,6746.48,2025-10-21T00:00:00
8875,8222,2835,4,678.54,0.0,2714.16,2025-09-29T00:00:00
8876,9725,4913,1,986.25,12.0,867.9,2023-09-01T00:00:00
8877,7909,9518,9,340.1,12.0,2693.59,2025-11-06T00:00:00
8878,5677,6344,5,2581.45,6.0,12132.81,2023-07-03T00:00:00
8879,6615,11062,8,1800.7,3.0,13973.43,2026-04-19T00:00:00
8880,2336,1129,7,981.19,13.0,5975.45,2024-01-18T00:00:00
8881,7256,13073,8,2171.11,23.0,13374.04,2025-04-08T00:00:00
8882,9842,9591,5,1447.99,27.0,5285.16,2023-11-30T00:00:00
8883,8203,4609,1,2054.75,1.0,2034.2,2024-02-06T00:00:00
8884,223,8761,5,818.82,6.0,3848.45,2023-11-07T00:00:00
8885,12875,2684,1,2907.21,2.0,2849.07,2023-04-05T00:00:00
8886,8005,10730,10,2500.6,22.0,19504.68,2026-04-03T00:00:00
8887,7770,10556,3,454.19,16.0,1144.56,2025-02-04T00:00:00
8888,4177,13113,3,2112.48,19.0,5133.33,2025-12-30T00:00:00
8889,13786,5603,7,2281.3,9.0,14531.88,2026-01-27T00:00:00
8890,290,11040,2,28.9,26.0,42.77,2024-03-10T00:00:00
8891,2540,9342,4,587.64,23.0,1809.93,2025-12-24T00:00:00
8892,2896,6652,6,1884.85,13.0,9838.92,2025-12-04T00:00:00
8893,6518,6064,10,1148.07,3.0,11136.28,2024-07-15T00:00:00
8894,5148,2178,9,929.4,6.0,7862.72,2025-10-27T00:00:00
8895,6580,9656,10,1584.77,22.0,12361.21,2024-10-22T00:00:00
8896,4854,6187,1,518.76,20.0,415.01,2023-09-29T00:00:00
8897,8145,12216,6,212.15,4.0,1221.98,2024-01-31T00:00:00
8898,4791,8790,4,1675.53,6.0,6299.99,2023-10-18T00:00:00
8899,8352,7359,7,1929.78,19.0,10941.85,2023-09-03T00:00:00
8900,5468,10485,4,403.46,18.0,1323.35,2023-03-25T00:00:00
8901,5086,12411,10,668.83,4.0,6420.77,2024-07-15T00:00:00
8902,8025,1013,9,1091.28,7.0,9134.01,2025-11-22T00:00:00
8903,13444,4157,5,905.27,19.0,3666.34,2025-11-28T00:00:00
8904,13673,9650,9,1155.11,1.0,10292.03,2026-03-19T00:00:00
8905,5211,6744,5,1299.9,22.0,5069.61,2026-03-25T00:00:00
8906,10665,13075,7,1341.82,13.0,8171.68,2025-08-07T00:00:00
8907,12389,6025,5,1188.27,26.0,4396.6,2026-02-16T00:00:00
8908,636,8199,2,2259.88,29.0,3209.03,2023-04-05T00:00:00
8909,4934,9149,9,1612.8,28.0,10450.94,2024-10-27T00:00:00
8910,13853,51,4,617.02,11.0,2196.59,2026-02-01T00:00:00
8911,14837,1723,4,1431.46,28.0,4122.6,2023-10-13T00:00:00
8912,1012,3605,2,2039.14,17.0,3384.97,2024-11-12T00:00:00
8913,11325,7296,2,2820.64,16.0,4738.68,2025-03-28T00:00:00
8914,1421,10409,7,1775.42,8.0,11433.7,2026-04-06T00:00:00
8915,13506,12464,8,2811.98,26.0,16646.92,2023-10-20T00:00:00
8916,6420,7715,3,2439.76,5.0,6953.32,2024-02-17T00:00:00
8917,6955,11987,5,2546.75,20.0,10187.0,2024-09-06T00:00:00
8918,4641,1621,2,1870.95,17.0,3105.78,2023-02-17T00:00:00
8919,9421,8586,5,2122.1,11.0,9443.34,2024-01-28T00:00:00
8920,1446,14551,6,2837.15,11.0,15150.38,2026-01-26T00:00:00
8921,14786,8649,3,1563.68,20.0,3752.83,2023-04-27T00:00:00
8922,13984,2564,8,627.55,21.0,3966.12,2025-01-27T00:00:00
8923,13374,5125,9,2301.55,17.0,17192.58,2024-03-09T00:00:00
8924,4731,4635,9,843.23,23.0,5843.58,2024-01-15T00:00:00
8925,12072,3227,8,1755.33,1.0,13902.21,2024-12-19T00:00:00
8926,10636,5172,2,191.68,25.0,287.52,2024-02-25T00:00:00
8927,8479,9421,10,1528.39,10.0,13755.51,2024-05-04T00:00:00
8928,4041,14759,8,1888.6,23.0,11633.78,2023-10-25T00:00:00
8929,14016,6982,9,161.38,28.0,1045.74,2024-08-24T00:00:00
8930,1995,8010,2,2014.59,4.0,3868.01,2024-10-08T00:00:00
8931,2643,3163,4,2758.88,29.0,7835.22,2024-04-25T00:00:00
8932,10175,4786,6,2331.69,27.0,10212.8,2024-06-01T00:00:00
8933,572,13657,10,2060.86,14.0,17723.4,2024-06-27T00:00:00
8934,14875,2019,1,2097.89,21.0,1657.33,2024-05-09T00:00:00
8935,5716,7538,5,2121.18,20.0,8484.72,2026-04-01T00:00:00
8936,9296,8966,7,2869.51,29.0,14261.46,2025-08-30T00:00:00
8937,11913,5854,5,1919.9,30.0,6719.65,2023-07-05T00:00:00
8938,170,11783,10,1072.03,9.0,9755.47,2025-06-15T00:00:00
8939,12784,3995,2,236.34,13.0,411.23,2024-09-30T00:00:00
8940,2097,2028,8,1969.33,11.0,14021.63,2025-08-16T00:00:00
8941,128,13687,6,1514.16,16.0,7631.37,2023-04-03T00:00:00
8942,12543,8782,3,581.4,15.0,1482.57,2023-03-07T00:00:00
8943,12198,9757,1,2651.68,30.0,1856.18,2023-07-23T00:00:00
8944,14501,4281,2,37.92,11.0,67.5,2023-03-10T00:00:00
8945,14155,8140,9,501.82,9.0,4109.91,2024-11-30T00:00:00
8946,2758,4035,9,1985.31,20.0,14294.23,2023-12-05T00:00:00
8947,1254,9548,10,1959.06,16.0,16456.1,2023-07-18T00:00:00
8948,2872,13209,6,2799.97,11.0,14951.84,2025-12-24T00:00:00
8949,1301,2255,2,2985.57,13.0,5194.89,2024-03-28T00:00:00
8950,12183,10287,6,45.02,28.0,194.49,2025-01-15T00:00:00
8951,7522,5891,1,2723.59,21.0,2151.64,2024-03-27T00:00:00
8952,12390,5228,3,1659.17,1.0,4927.73,2026-04-23T00:00:00
8953,14602,803,3,1835.96,4.0,5287.56,2023-08-02T00:00:00
8954,147,13910,10,189.63,18.0,1554.97,2026-02-02T00:00:00
8955,603,10594,2,1758.55,7.0,3270.9,2025-07-24T00:00:00
8956,8377,14002,2,2799.22,17.0,4646.71,2024-01-26T00:00:00
8957,7646,866,7,1483.01,14.0,8927.72,2024-10-28T00:00:00
8958,2667,2152,4,860.08,7.0,3199.5,2023-06-11T00:00:00
8959,302,2443,9,635.7,20.0,4577.04,2025-10-28T00:00:00
8960,1237,8779,10,2613.08,3.0,25346.88,2025-06-06T00:00:00
8961,5174,12553,8,1026.34,16.0,6897.0,2024-04-23T00:00:00
8962,9332,4115,4,839.73,1.0,3325.33,2024-04-08T00:00:00
8963,9833,14526,7,1415.05,11.0,8815.76,2024-02-16T00:00:00
8964,3003,8382,7,1643.1,0.0,11501.7,2026-05-15T00:00:00
8965,3353,2973,9,2611.99,22.0,18336.17,2024-07-09T00:00:00
8966,8320,4514,1,2457.64,20.0,1966.11,2023-04-16T00:00:00
8967,2576,786,1,1214.93,8.0,1117.74,2025-06-10T00:00:00
8968,4110,10278,7,760.24,27.0,3884.83,2025-01-04T00:00:00
8969,9847,6583,4,2723.66,23.0,8388.87,2025-03-18T00:00:00
8970,13770,11593,8,1420.02,18.0,9315.33,2025-08-16T00:00:00
8971,8011,9557,5,1065.43,23.0,4101.91,2023-04-02T00:00:00
8972,13780,9892,10,2855.67,14.0,24558.76,2025-12-29T00:00:00
8973,7921,6021,5,2043.88,30.0,7153.58,2025-02-11T00:00:00
8974,13636,5910,9,723.37,11.0,5794.19,2024-12-18T00:00:00
8975,3889,14868,4,529.19,22.0,1651.07,2025-03-02T00:00:00
8976,14681,14922,4,2265.24,29.0,6433.28,2025-12-13T00:00:00
8977,12735,9055,7,738.61,23.0,3981.11,2026-03-11T00:00:00
8978,1436,12179,1,1193.45,22.0,930.89,2024-06-22T00:00:00
8979,14473,2277,4,2117.05,14.0,7282.65,2024-04-15T00:00:00
8980,11490,7499,9,1100.74,29.0,7033.73,2026-04-19T00:00:00
8981,10360,3949,10,2202.43,7.0,20482.6,2025-12-02T00:00:00
8982,6253,1449,4,1414.5,12.0,4979.04,2024-03-15T00:00:00
8983,12527,2770,4,1225.77,9.0,4461.8,2024-12-20T00:00:00
8984,151,843,3,925.36,21.0,2193.1,2026-03-17T00:00:00
8985,6591,8891,3,83.38,6.0,235.13,2025-07-14T00:00:00
8986,14262,9822,1,1868.47,6.0,1756.36,2023-09-13T00:00:00
8987,2526,10297,5,1698.27,21.0,6708.17,2023-02-01T00:00:00
8988,14579,12608,8,2534.49,17.0,16829.01,2023-09-09T00:00:00
8989,10271,13400,8,1844.54,8.0,13575.81,2023-11-11T00:00:00
8990,4739,5803,9,1805.15,13.0,14134.32,2024-11-20T00:00:00
8991,8479,10297,6,672.88,6.0,3795.04,2024-07-24T00:00:00
8992,14175,1796,2,2712.48,8.0,4990.96,2026-03-04T00:00:00
8993,7263,1475,5,1707.32,15.0,7256.11,2024-06-11T00:00:00
8994,2674,13212,1,2513.33,4.0,2412.8,2025-05-12T00:00:00
8995,8932,6526,7,791.59,26.0,4100.44,2023-07-07T00:00:00
8996,5179,12225,1,333.54,12.0,293.52,2025-02-23T00:00:00
8997,9256,9079,3,2405.43,4.0,6927.64,2025-01-06T00:00:00
8998,7602,7834,9,1744.58,17.0,13032.01,2026-03-20T00:00:00
8999,10339,2614,5,2423.5,10.0,10905.75,2023-10-07T00:00:00
9000,1544,12078,8,946.53,26.0,5603.46,2025-10-27T00:00:00
9001,14965,4553,9,1812.15,17.0,13536.76,2025-04-08T00:00:00
9002,4033,6792,5,2491.02,20.0,9964.08,2023-01-31T00:00:00
9003,4422,4442,2,1367.56,7.0,2543.66,2025-02-26T00:00:00
9004,2125,5538,5,2954.14,4.0,14179.87,2025-04-20T00:00:00
9005,2862,12169,7,2405.48,29.0,11955.24,2026-05-03T00:00:00
9006,12402,11373,8,2749.09,1.0,21772.79,2025-05-08T00:00:00
9007,9577,6974,3,1885.77,16.0,4752.14,2024-02-24T00:00:00
9008,9876,3009,8,1121.82,19.0,7269.39,2024-06-06T00:00:00
9009,13853,12703,4,348.04,19.0,1127.65,2023-03-31T00:00:00
9010,11233,10977,1,985.68,10.0,887.11,2023-11-28T00:00:00
9011,4686,9333,8,1630.65,26.0,9653.45,2024-04-10T00:00:00
9012,11613,10410,7,465.96,6.0,3066.02,2025-12-18T00:00:00
9013,1375,2201,7,1961.39,28.0,9885.41,2024-06-25T00:00:00
9014,14829,6079,2,1478.75,28.0,2129.4,2024-07-27T00:00:00
9015,6241,13558,2,948.78,21.0,1499.07,2026-04-16T00:00:00
9016,5832,3293,3,2992.13,15.0,7629.93,2023-06-03T00:00:00
9017,2312,9502,4,2087.04,28.0,6010.68,2023-08-13T00:00:00
9018,636,546,9,2539.57,20.0,18284.9,2023-02-12T00:00:00
9019,6649,2607,10,1920.21,23.0,14785.62,2023-06-06T00:00:00
9020,4193,12093,7,250.82,15.0,1492.38,2025-08-02T00:00:00
9021,13456,12639,8,443.75,25.0,2662.5,2024-12-11T00:00:00
9022,5833,13206,3,509.18,7.0,1420.61,2025-12-15T00:00:00
9023,9159,1354,5,578.28,1.0,2862.49,2025-06-28T00:00:00
9024,6164,14360,7,27.91,18.0,160.2,2024-01-29T00:00:00
9025,1169,10628,4,2272.56,13.0,7908.51,2024-01-30T00:00:00
9026,3714,11538,8,1096.47,6.0,8245.45,2024-08-07T00:00:00
9027,4366,9776,6,681.38,20.0,3270.62,2023-09-12T00:00:00
9028,13045,2749,6,1716.2,29.0,7311.01,2026-05-21T00:00:00
9029,2222,4045,1,364.05,1.0,360.41,2024-08-07T00:00:00
9030,5791,13064,8,839.36,29.0,4767.56,2025-01-14T00:00:00
9031,10149,5766,9,2293.3,12.0,18162.94,2025-10-04T00:00:00
9032,2883,13885,6,2202.23,22.0,10306.44,2025-08-06T00:00:00
9033,14803,63,3,660.38,3.0,1921.71,2023-10-23T00:00:00
9034,887,11445,7,646.25,7.0,4207.09,2026-05-09T00:00:00
9035,3916,4969,3,1099.3,25.0,2473.42,2024-05-01T00:00:00
9036,2,9213,7,2667.25,19.0,15123.31,2026-02-16T00:00:00
9037,9350,11474,4,2014.82,21.0,6366.83,2024-05-06T00:00:00
9038,688,14455,2,2266.96,17.0,3763.15,2023-08-03T00:00:00
9039,1239,1744,9,1728.07,27.0,11353.42,2025-08-22T00:00:00
9040,11487,14585,1,2486.63,4.0,2387.16,2026-02-18T00:00:00
9041,2856,5252,10,1299.77,26.0,9618.3,2024-10-22T00:00:00
9042,10581,5600,3,2359.84,25.0,5309.64,2025-09-20T00:00:00
9043,4301,3570,9,1472.86,8.0,12195.28,2025-05-28T00:00:00
9044,6844,4787,5,2099.13,3.0,10180.78,2025-02-27T00:00:00
9045,8375,5041,6,171.15,13.0,893.4,2025-09-19T00:00:00
9046,1749,7125,6,2687.87,13.0,14030.68,2024-11-29T00:00:00
9047,14928,6546,10,2089.72,21.0,16508.79,2025-02-06T00:00:00
9048,6127,7579,6,2423.0,5.0,13811.1,2026-02-12T00:00:00
9049,11788,2414,9,2827.81,1.0,25195.79,2024-05-03T00:00:00
9050,423,9552,5,2656.67,24.0,10095.35,2023-11-03T00:00:00
9051,2135,12174,5,1300.56,3.0,6307.72,2024-03-13T00:00:00
9052,7119,154,5,2939.07,19.0,11903.23,2024-08-25T00:00:00
9053,2851,1795,5,24.16,26.0,89.39,2023-03-21T00:00:00
9054,10701,11346,10,2809.0,26.0,20786.6,2023-10-02T00:00:00
9055,8569,12248,10,1108.12,24.0,8421.71,2023-09-14T00:00:00
9056,9587,14744,7,724.52,28.0,3651.58,2024-12-11T00:00:00
9057,2032,11075,2,2019.42,12.0,3554.18,2026-04-29T00:00:00
9058,176,11015,5,2563.63,18.0,10510.88,2023-02-21T00:00:00
9059,12060,8232,4,894.31,23.0,2754.47,2024-07-19T00:00:00
9060,5922,12417,4,2632.08,16.0,8843.79,2025-04-28T00:00:00
9061,8640,12212,6,2561.69,10.0,13833.13,2024-01-10T00:00:00
9062,2694,12676,5,2555.11,15.0,10859.22,2023-02-28T00:00:00
9063,3092,9018,6,2002.63,23.0,9252.15,2023-01-03T00:00:00
9064,5248,6936,2,351.3,23.0,541.0,2025-12-04T00:00:00
9065,13309,2890,4,366.94,29.0,1042.11,2023-11-07T00:00:00
9066,2712,13387,9,1591.38,14.0,12317.28,2024-06-26T00:00:00
9067,9461,3438,5,1325.08,18.0,5432.83,2026-06-07T00:00:00
9068,3709,2404,6,837.07,24.0,3817.04,2023-08-31T00:00:00
9069,211,14585,7,2155.82,5.0,14336.2,2023-02-14T00:00:00
9070,10898,7518,4,989.72,23.0,3048.34,2026-04-22T00:00:00
9071,5845,1487,8,898.77,17.0,5967.83,2025-12-17T00:00:00
9072,13100,1414,7,2601.63,13.0,15843.93,2023-07-08T00:00:00
9073,6472,2223,1,2215.84,21.0,1750.51,2023-12-06T00:00:00
9074,1945,2387,9,1455.68,8.0,12053.03,2024-02-21T00:00:00
9075,1742,8583,3,791.36,10.0,2136.67,2026-05-16T00:00:00
9076,2184,2013,2,2341.84,28.0,3372.25,2024-01-15T00:00:00
9077,14022,10028,1,2156.95,0.0,2156.95,2025-07-31T00:00:00
9078,4914,4506,2,1462.39,21.0,2310.58,2025-10-17T00:00:00
9079,7819,8546,3,931.2,20.0,2234.88,2024-10-29T00:00:00
9080,14138,8525,4,414.65,1.0,1642.01,2024-10-10T00:00:00
9081,8467,14321,1,2903.92,11.0,2584.49,2026-03-11T00:00:00
9082,491,13389,6,559.28,27.0,2449.65,2025-05-13T00:00:00
9083,133,9902,3,214.03,16.0,539.36,2025-03-12T00:00:00
9084,8501,3951,5,2360.0,18.0,9676.0,2025-01-28T00:00:00
9085,10609,13814,8,2283.87,27.0,13337.8,2023-06-18T00:00:00
9086,10093,9603,9,297.9,9.0,2439.8,2025-12-16T00:00:00
9087,10905,8684,6,126.14,3.0,734.13,2026-03-19T00:00:00
9088,2593,10917,8,1474.39,18.0,9672.0,2026-04-03T00:00:00
9089,1288,7699,6,2576.09,13.0,13447.19,2025-11-04T00:00:00
9090,10718,10865,6,1797.41,19.0,8735.41,2026-03-13T00:00:00
9091,11840,1180,9,269.25,11.0,2156.69,2025-10-05T00:00:00
9092,3172,4923,10,492.05,21.0,3887.2,2024-06-01T00:00:00
9093,14206,14379,9,2559.67,3.0,22345.92,2024-07-19T00:00:00
9094,9398,9811,5,845.28,2.0,4141.87,2026-01-14T00:00:00
9095,2115,13409,8,2810.76,3.0,21811.5,2024-09-22T00:00:00
9096,5505,5609,3,1567.99,5.0,4468.77,2023-09-14T00:00:00
9097,9379,7688,2,1424.49,10.0,2564.08,2023-11-10T00:00:00
9098,5003,3959,9,2825.42,14.0,21868.75,2025-04-21T00:00:00
9099,12790,3843,2,2272.27,0.0,4544.54,2023-11-10T00:00:00
9100,2347,3023,9,1624.1,5.0,13886.05,2023-06-19T00:00:00
9101,13400,5495,10,1854.29,5.0,17615.76,2024-07-15T00:00:00
9102,2121,9964,9,1500.97,28.0,9726.29,2025-01-10T00:00:00
9103,7420,10391,5,2149.38,25.0,8060.18,2025-02-17T00:00:00
9104,7805,13136,10,2220.32,23.0,17096.46,2025-03-30T00:00:00
9105,2721,9285,9,1438.87,29.0,9194.38,2025-12-01T00:00:00
9106,5596,7064,10,2918.57,27.0,21305.56,2023-11-08T00:00:00
9107,3454,14253,4,1287.56,29.0,3656.67,2024-03-30T00:00:00
9108,12799,14992,9,2342.14,2.0,20657.67,2026-03-09T00:00:00
9109,14121,13523,9,1596.66,11.0,12789.25,2024-10-09T00:00:00
9110,4646,12984,9,639.85,3.0,5585.89,2025-12-06T00:00:00
9111,8362,10859,6,517.17,16.0,2606.54,2023-11-11T00:00:00
9112,6557,9034,7,881.29,9.0,5613.82,2024-05-08T00:00:00
9113,9733,9000,3,2125.16,1.0,6311.73,2026-02-05T00:00:00
9114,5299,3564,5,792.69,1.0,3923.82,2023-08-02T00:00:00
9115,6433,8147,3,2185.97,23.0,5049.59,2025-12-29T00:00:00
9116,6866,9305,3,858.44,25.0,1931.49,2023-06-09T00:00:00
9117,2289,1394,8,1820.67,25.0,10924.02,2024-07-24T00:00:00
9118,13591,10111,10,1411.56,3.0,13692.13,2026-03-03T00:00:00
9119,10656,182,9,2654.34,3.0,23172.39,2024-05-18T00:00:00
9120,3363,11348,10,2692.32,29.0,19115.47,2026-03-31T00:00:00
9121,13344,8631,6,2639.04,1.0,15675.9,2023-09-09T00:00:00
9122,12603,11847,3,396.26,5.0,1129.34,2023-05-26T00:00:00
9123,4568,5442,10,1539.24,13.0,13391.39,2024-02-17T00:00:00
9124,13387,12542,7,1882.98,2.0,12917.24,2025-02-10T00:00:00
9125,553,5120,4,674.18,17.0,2238.28,2025-10-27T00:00:00
9126,11763,7546,4,1296.48,9.0,4719.19,2025-10-11T00:00:00
9127,13967,9232,9,2132.94,22.0,14973.24,2025-10-09T00:00:00
9128,10242,13238,6,330.72,22.0,1547.77,2025-06-23T00:00:00
9129,12035,6596,5,763.4,27.0,2786.41,2023-03-02T00:00:00
9130,12880,13064,3,1281.2,14.0,3305.5,2026-05-16T00:00:00
9131,6865,13226,4,774.22,9.0,2818.16,2023-02-09T00:00:00
9132,11870,12176,4,1863.56,28.0,5367.05,2023-12-09T00:00:00
9133,4707,4622,10,2135.36,4.0,20499.46,2025-12-13T00:00:00
9134,3821,6496,5,1513.01,9.0,6884.2,2025-09-12T00:00:00
9135,8708,76,4,1277.65,14.0,4395.12,2026-01-21T00:00:00
9136,11737,4595,6,2560.27,11.0,13671.84,2026-02-17T00:00:00
9137,12327,89,4,2436.01,7.0,9061.96,2023-12-31T00:00:00
9138,1531,11846,4,1020.64,20.0,3266.05,2023-01-03T00:00:00
9139,1608,9096,2,1292.55,9.0,2352.44,2025-09-08T00:00:00
9140,2571,1219,2,2752.43,12.0,4844.28,2023-11-27T00:00:00
9141,7339,4205,2,2154.16,5.0,4092.9,2023-06-10T00:00:00
9142,1538,13272,1,331.11,9.0,301.31,2023-11-01T00:00:00
9143,769,14796,6,433.15,23.0,2001.15,2025-01-02T00:00:00
9144,2585,9513,9,1290.26,17.0,9638.24,2025-10-25T00:00:00
