id_avaliacao,id_pedido,id_cliente,id_produto,nota,comentario,data_avaliacao,updated_at
8066,4081,660,10661,5,"Muito satisfeito com a compra, recomendo!",2025-08-25T00:00:00,2025-11-18T00:00:00
8067,6972,7132,225,5,Entrega rápida e produto de ótima qualidade.,2026-05-11T00:00:00,2026-05-14T00:00:00
8068,6734,4926,24,5,"Produto excelente, superou minhas expectativas!",2024-12-01T00:00:00,2025-11-29T00:00:00
8069,10875,5138,721,5,"Produto conforme descrito, embalagem perfeita.",2024-09-15T00:00:00,2024-11-28T00:00:00
8070,8631,11933,2330,4,Comprei e já quero comprar de novo. Perfeito!,2023-11-30T00:00:00,2024-11-16T00:00:00
8071,14414,12536,4364,5,"Ótimo custo-benefício, chegou antes do prazo.",2024-08-25T00:00:00,2025-11-02T00:00:00
8072,10114,7737,10392,5,Entrega rápida e produto de ótima qualidade.,2025-05-11T00:00:00,2026-05-09T00:00:00
8073,6552,10419,5474,4,"Produto excelente, superou minhas expectativas!",2024-01-12T00:00:00,2025-08-19T00:00:00
8074,2412,13459,10963,3,"Nada de mais, mas cumpre o que promete.",2023-08-16T00:00:00,2024-03-02T00:00:00
8075,6365,1397,1787,5,Atendimento incrível e produto top!,2025-08-03T00:00:00,2026-05-13T00:00:00
8076,11106,13565,4524,4,"Muito satisfeito com a compra, recomendo!",2024-02-02T00:00:00,2025-12-11T00:00:00
8077,1383,626,13036,4,"Ótimo custo-benefício, chegou antes do prazo.",2023-10-19T00:00:00,2025-08-11T00:00:00
8078,14179,5494,12581,3,Qualidade mediana pelo preço cobrado.,2024-12-11T00:00:00,2025-09-09T00:00:00
8079,7486,5345,13771,5,"Produto conforme descrito, embalagem perfeita.",2023-04-13T00:00:00,2023-09-02T00:00:00
8080,13234,9748,5143,5,"Muito satisfeito com a compra, recomendo!",2023-12-26T00:00:00,2024-02-15T00:00:00
8081,10686,995,9868,4,Atendimento incrível e produto top!,2025-06-24T00:00:00,2025-09-02T00:00:00
8082,182,2134,6741,5,"Muito satisfeito com a compra, recomendo!",2023-11-04T00:00:00,2024-06-21T00:00:00
8083,14331,12230,5080,5,"Produto excelente, superou minhas expectativas!",2023-03-03T00:00:00,2025-05-14T00:00:00
8084,11871,5899,11050,3,Qualidade mediana pelo preço cobrado.,2024-02-13T00:00:00,2024-08-21T00:00:00
8085,4151,4817,3450,5,"Muito satisfeito com a compra, recomendo!",2024-09-19T00:00:00,2026-02-07T00:00:00
8086,6224,431,8879,4,Atendimento incrível e produto top!,2024-01-18T00:00:00,2025-08-11T00:00:00
8087,13358,7013,12003,4,"Ótimo custo-benefício, chegou antes do prazo.",2023-07-27T00:00:00,2024-10-04T00:00:00
8088,2385,14215,873,4,Comprei e já quero comprar de novo. Perfeito!,2025-02-27T00:00:00,2025-10-13T00:00:00
8089,3622,3246,1779,5,"Ótimo custo-benefício, chegou antes do prazo.",2026-05-19T00:00:00,2026-06-08T00:00:00
8090,10197,11595,10345,5,"Produto excelente, superou minhas expectativas!",2025-07-18T00:00:00,2025-08-07T00:00:00
8091,6728,8493,14533,5,Atendimento incrível e produto top!,2024-10-07T00:00:00,2024-10-30T00:00:00
8092,3579,3500,2039,4,"Ótimo custo-benefício, chegou antes do prazo.",2023-07-26T00:00:00,2024-10-13T00:00:00
8093,1918,12181,10982,5,Atendimento incrível e produto top!,2026-01-09T00:00:00,2026-05-14T00:00:00
8094,7271,8642,2244,2,"Produto com defeito, decepcionante.",2024-02-10T00:00:00,2026-02-16T00:00:00
8095,1747,10255,12200,4,"Produto conforme descrito, embalagem perfeita.",2023-02-25T00:00:00,2025-03-07T00:00:00
8096,3690,7960,2041,5,"Produto excelente, superou minhas expectativas!",2025-07-09T00:00:00,2025-07-15T00:00:00
8097,753,5861,11647,4,"Muito satisfeito com a compra, recomendo!",2024-07-13T00:00:00,2025-05-24T00:00:00
8098,5908,4202,10817,5,"Muito satisfeito com a compra, recomendo!",2023-03-24T00:00:00,2025-09-12T00:00:00
8099,4426,8370,3645,2,Demorou muito para chegar e veio errado.,2024-07-26T00:00:00,2026-01-30T00:00:00
8100,6558,14550,3352,5,Comprei e já quero comprar de novo. Perfeito!,2024-05-11T00:00:00,2026-02-05T00:00:00
8101,12719,9484,6351,4,"Muito satisfeito com a compra, recomendo!",2026-02-07T00:00:00,2026-02-14T00:00:00
8102,4468,10946,6444,3,"Poderia ter mais opções, mas está bom.",2024-04-30T00:00:00,2024-09-16T00:00:00
8103,10209,5229,8164,5,Atendimento incrível e produto top!,2024-11-21T00:00:00,2026-01-13T00:00:00
8104,7355,14506,3959,5,"Produto conforme descrito, embalagem perfeita.",2023-08-06T00:00:00,2024-03-11T00:00:00
8105,14717,3606,13712,4,Atendimento incrível e produto top!,2026-01-16T00:00:00,2026-04-30T00:00:00
8106,11511,5567,2589,5,"Produto excelente, superou minhas expectativas!",2025-04-06T00:00:00,2026-01-01T00:00:00
8107,5735,12333,7834,5,"Produto excelente, superou minhas expectativas!",2026-02-18T00:00:00,2026-03-13T00:00:00
8108,10116,8742,1247,4,Entrega rápida e produto de ótima qualidade.,2025-04-18T00:00:00,2026-02-09T00:00:00
8109,252,9752,521,4,"Muito satisfeito com a compra, recomendo!",2023-04-05T00:00:00,2024-10-02T00:00:00
8110,4068,12598,6474,3,Qualidade mediana pelo preço cobrado.,2024-04-29T00:00:00,2025-02-18T00:00:00
8111,1911,6922,14249,5,"Muito satisfeito com a compra, recomendo!",2023-05-06T00:00:00,2024-06-01T00:00:00
8112,7180,14505,666,4,"Ótimo custo-benefício, chegou antes do prazo.",2024-06-26T00:00:00,2024-10-08T00:00:00
8113,9437,5429,13201,4,Atendimento incrível e produto top!,2025-02-27T00:00:00,2025-03-20T00:00:00
8114,6171,2307,5347,5,"Ótimo custo-benefício, chegou antes do prazo.",2024-08-28T00:00:00,2024-11-22T00:00:00
8115,10738,13794,5290,3,"Nada de mais, mas cumpre o que promete.",2025-11-15T00:00:00,2026-01-07T00:00:00
8116,5760,1454,3192,5,"Ótimo custo-benefício, chegou antes do prazo.",2025-03-29T00:00:00,2025-09-05T00:00:00
8117,206,10309,2637,4,Comprei e já quero comprar de novo. Perfeito!,2025-11-13T00:00:00,2026-01-22T00:00:00
8118,5779,2110,7710,5,"Muito satisfeito com a compra, recomendo!",2023-03-30T00:00:00,2025-02-18T00:00:00
8119,2279,2625,1650,5,"Produto conforme descrito, embalagem perfeita.",2024-12-05T00:00:00,2026-02-22T00:00:00
8120,6705,4061,9768,3,"Poderia ter mais opções, mas está bom.",2024-05-02T00:00:00,2024-05-09T00:00:00
8121,14451,13175,11532,2,Qualidade muito abaixo do esperado.,2025-09-07T00:00:00,2026-04-10T00:00:00
8122,5096,1851,4082,3,Qualidade mediana pelo preço cobrado.,2026-03-08T00:00:00,2026-03-23T00:00:00
8123,7323,7413,9789,5,"Ótimo custo-benefício, chegou antes do prazo.",2023-10-10T00:00:00,2026-05-13T00:00:00
8124,2720,12187,8111,5,"Produto conforme descrito, embalagem perfeita.",2025-01-09T00:00:00,2025-09-12T00:00:00
8125,8866,8799,13372,5,"Muito satisfeito com a compra, recomendo!",2023-04-17T00:00:00,2024-12-12T00:00:00
8126,14993,270,4595,5,"Produto conforme descrito, embalagem perfeita.",2023-08-13T00:00:00,2024-01-24T00:00:00
8127,14329,8098,5392,5,Entrega rápida e produto de ótima qualidade.,2024-09-15T00:00:00,2025-06-02T00:00:00
8128,13489,5504,10522,2,"Produto com defeito, decepcionante.",2025-12-07T00:00:00,2025-12-14T00:00:00
8129,1829,539,2855,2,"Péssima experiência, não voltarei a comprar.",2024-10-05T00:00:00,2026-04-25T00:00:00
8130,7638,2156,14204,4,Entrega rápida e produto de ótima qualidade.,2024-09-29T00:00:00,2025-08-16T00:00:00
8131,2879,12526,4811,5,"Ótimo custo-benefício, chegou antes do prazo.",2023-08-27T00:00:00,2025-03-29T00:00:00
8132,4257,14350,13510,3,"Poderia ter mais opções, mas está bom.",2023-11-01T00:00:00,2023-12-15T00:00:00
8133,11730,13079,7015,5,"Muito satisfeito com a compra, recomendo!",2025-04-03T00:00:00,2025-06-08T00:00:00
8134,466,11095,4387,3,"Produto ok, dentro do esperado.",2026-03-28T00:00:00,2026-05-22T00:00:00
8135,8515,5000,1090,5,"Produto excelente, superou minhas expectativas!",2023-03-14T00:00:00,2024-10-25T00:00:00
8136,3609,11398,12502,4,Entrega rápida e produto de ótima qualidade.,2025-10-04T00:00:00,2025-11-26T00:00:00
8137,1597,1754,9423,2,"Não recomendo, produto diferente do anunciado.",2023-08-07T00:00:00,2023-12-09T00:00:00
8138,14139,12868,10061,5,"Produto excelente, superou minhas expectativas!",2025-11-24T00:00:00,2026-05-04T00:00:00
8139,10148,13174,10363,4,"Produto conforme descrito, embalagem perfeita.",2023-02-13T00:00:00,2025-12-26T00:00:00
8140,9832,1624,10945,5,Entrega rápida e produto de ótima qualidade.,2023-03-07T00:00:00,2025-10-06T00:00:00
8141,1712,13780,5431,3,Qualidade mediana pelo preço cobrado.,2023-04-22T00:00:00,2026-02-15T00:00:00
8142,10506,8920,12139,4,"Produto excelente, superou minhas expectativas!",2025-07-01T00:00:00,2026-03-08T00:00:00
8143,5152,2512,8724,5,"Produto excelente, superou minhas expectativas!",2024-03-21T00:00:00,2025-08-26T00:00:00
8144,13330,14184,1900,5,"Ótimo custo-benefício, chegou antes do prazo.",2025-07-03T00:00:00,2026-04-11T00:00:00
8145,12636,8316,11783,4,Comprei e já quero comprar de novo. Perfeito!,2026-04-15T00:00:00,2026-05-07T00:00:00
8146,14338,4246,10600,4,"Produto excelente, superou minhas expectativas!",2026-02-24T00:00:00,2026-04-16T00:00:00
8147,13030,12734,5397,5,Comprei e já quero comprar de novo. Perfeito!,2025-09-02T00:00:00,2025-12-16T00:00:00
8148,1359,1154,9258,5,Entrega rápida e produto de ótima qualidade.,2023-10-15T00:00:00,2024-05-27T00:00:00
8149,9216,11455,11134,5,"Produto conforme descrito, embalagem perfeita.",2024-09-22T00:00:00,2025-09-17T00:00:00
8150,12762,9003,11598,5,Entrega rápida e produto de ótima qualidade.,2026-04-03T00:00:00,2026-04-23T00:00:00
8151,11837,170,1494,4,Comprei e já quero comprar de novo. Perfeito!,2023-07-24T00:00:00,2025-05-17T00:00:00
8152,5540,14971,755,5,"Muito satisfeito com a compra, recomendo!",2024-11-08T00:00:00,2025-04-19T00:00:00
8153,13936,2870,9575,1,"Produto com defeito, decepcionante.",2024-08-19T00:00:00,2026-04-13T00:00:00
8154,8089,7621,14238,5,"Produto conforme descrito, embalagem perfeita.",2024-04-09T00:00:00,2025-12-30T00:00:00
8155,14139,8637,11206,4,Atendimento incrível e produto top!,2023-06-17T00:00:00,2023-11-11T00:00:00
8156,2583,5849,3027,4,"Muito satisfeito com a compra, recomendo!",2024-05-14T00:00:00,2024-10-11T00:00:00
8157,8886,6093,8768,1,Demorou muito para chegar e veio errado.,2024-11-04T00:00:00,2024-12-04T00:00:00
8158,12898,3814,11485,5,"Produto conforme descrito, embalagem perfeita.",2023-08-13T00:00:00,2024-03-29T00:00:00
8159,14307,3005,4400,5,"Muito satisfeito com a compra, recomendo!",2023-11-02T00:00:00,2025-08-31T00:00:00
8160,1794,6323,2063,5,"Ótimo custo-benefício, chegou antes do prazo.",2025-01-08T00:00:00,2026-02-13T00:00:00
8161,9866,9815,4550,4,"Muito satisfeito com a compra, recomendo!",2023-11-27T00:00:00,2025-03-25T00:00:00
8162,1598,2911,8673,2,"Produto com defeito, decepcionante.",2024-02-08T00:00:00,2024-09-30T00:00:00
8163,8494,11439,7114,1,Demorou muito para chegar e veio errado.,2023-07-10T00:00:00,2023-09-29T00:00:00
8164,9541,3667,3766,5,Comprei e já quero comprar de novo. Perfeito!,2025-11-04T00:00:00,2026-04-06T00:00:00
8165,4296,9635,3043,5,Entrega rápida e produto de ótima qualidade.,2023-03-01T00:00:00,2024-06-17T00:00:00
8166,11620,12806,11848,2,Demorou muito para chegar e veio errado.,2024-04-19T00:00:00,2024-08-08T00:00:00
8167,6046,9550,14190,1,Qualidade muito abaixo do esperado.,2024-10-14T00:00:00,2025-02-27T00:00:00
8168,5307,12806,5082,4,Entrega rápida e produto de ótima qualidade.,2024-07-31T00:00:00,2026-03-21T00:00:00
8169,6299,6943,8511,3,"Poderia ter mais opções, mas está bom.",2025-04-24T00:00:00,2026-04-07T00:00:00
8170,5755,13776,11480,5,"Muito satisfeito com a compra, recomendo!",2024-07-21T00:00:00,2026-05-02T00:00:00
8171,8184,4468,9163,5,Entrega rápida e produto de ótima qualidade.,2025-05-22T00:00:00,2026-05-30T00:00:00
8172,4507,14060,6422,3,"Chegou no prazo, produto razoável.",2023-09-30T00:00:00,2025-05-29T00:00:00
8173,7501,4392,3452,3,Qualidade mediana pelo preço cobrado.,2023-08-21T00:00:00,2026-01-11T00:00:00
8174,5166,770,14612,4,"Muito satisfeito com a compra, recomendo!",2023-10-24T00:00:00,2026-05-11T00:00:00
8175,5383,11593,13464,3,"Produto ok, dentro do esperado.",2023-12-10T00:00:00,2023-12-31T00:00:00
8176,10113,5416,11990,2,"Não recomendo, produto diferente do anunciado.",2024-05-15T00:00:00,2025-11-04T00:00:00
8177,3854,12306,3448,4,"Produto excelente, superou minhas expectativas!",2025-09-03T00:00:00,2026-03-31T00:00:00
8178,6730,13892,7004,5,Comprei e já quero comprar de novo. Perfeito!,2024-02-12T00:00:00,2024-04-06T00:00:00
8179,14440,9823,5029,2,"Produto com defeito, decepcionante.",2024-06-04T00:00:00,2024-11-23T00:00:00
8180,981,2545,4730,3,Qualidade mediana pelo preço cobrado.,2025-11-05T00:00:00,2026-01-08T00:00:00
8181,3655,9896,4088,5,Comprei e já quero comprar de novo. Perfeito!,2025-12-20T00:00:00,2026-05-17T00:00:00
8182,7177,3298,3598,3,Qualidade mediana pelo preço cobrado.,2024-07-27T00:00:00,2025-08-23T00:00:00
8183,911,7288,11947,2,Qualidade muito abaixo do esperado.,2023-07-26T00:00:00,2026-06-05T00:00:00
8184,7069,9130,1427,4,Entrega rápida e produto de ótima qualidade.,2024-11-28T00:00:00,2026-03-12T00:00:00
8185,1138,14436,277,4,"Muito satisfeito com a compra, recomendo!",2024-02-02T00:00:00,2026-01-23T00:00:00
8186,6006,2984,7525,5,Atendimento incrível e produto top!,2023-10-09T00:00:00,2025-01-03T00:00:00
8187,3142,2612,7764,4,"Ótimo custo-benefício, chegou antes do prazo.",2025-05-05T00:00:00,2025-10-20T00:00:00
8188,13681,14846,9783,4,"Muito satisfeito com a compra, recomendo!",2023-12-13T00:00:00,2025-08-10T00:00:00
8189,8372,5066,7645,5,Comprei e já quero comprar de novo. Perfeito!,2025-03-22T00:00:00,2026-05-27T00:00:00
8190,9721,7987,2993,5,"Muito satisfeito com a compra, recomendo!",2023-08-16T00:00:00,2024-07-27T00:00:00
8191,5182,3044,14680,3,"Chegou no prazo, produto razoável.",2023-05-03T00:00:00,2023-06-21T00:00:00
8192,12940,12154,8307,5,Comprei e já quero comprar de novo. Perfeito!,2023-06-11T00:00:00,2025-10-07T00:00:00
8193,11385,4266,4441,5,"Produto excelente, superou minhas expectativas!",2026-05-04T00:00:00,2026-05-25T00:00:00
8194,1995,4014,1921,5,"Produto conforme descrito, embalagem perfeita.",2025-12-03T00:00:00,2026-01-05T00:00:00
8195,4323,11254,10233,4,Entrega rápida e produto de ótima qualidade.,2024-07-18T00:00:00,2025-03-25T00:00:00
8196,1772,11540,8953,3,"Nada de mais, mas cumpre o que promete.",2024-07-01T00:00:00,2025-12-27T00:00:00
8197,14608,7525,11656,5,Atendimento incrível e produto top!,2025-05-21T00:00:00,2025-12-22T00:00:00
8198,10569,10630,6655,4,"Produto conforme descrito, embalagem perfeita.",2023-09-06T00:00:00,2026-03-24T00:00:00
8199,131,2288,8907,5,Comprei e já quero comprar de novo. Perfeito!,2026-01-18T00:00:00,2026-03-21T00:00:00
8200,3610,9027,7859,5,"Produto excelente, superou minhas expectativas!",2023-08-25T00:00:00,2024-09-29T00:00:00
8201,14429,12731,12508,2,"Não recomendo, produto diferente do anunciado.",2025-05-19T00:00:00,2025-07-02T00:00:00
8202,10854,3158,7676,5,"Produto conforme descrito, embalagem perfeita.",2023-09-17T00:00:00,2024-10-27T00:00:00
8203,7087,8209,10212,5,"Produto excelente, superou minhas expectativas!",2025-12-13T00:00:00,2026-01-29T00:00:00
8204,2749,4963,10280,4,"Produto conforme descrito, embalagem perfeita.",2026-05-22T00:00:00,2026-05-23T00:00:00
8205,4314,12617,13406,4,"Ótimo custo-benefício, chegou antes do prazo.",2024-04-28T00:00:00,2024-09-09T00:00:00
8206,11298,1200,2601,5,"Produto conforme descrito, embalagem perfeita.",2025-12-11T00:00:00,2026-01-11T00:00:00
8207,4773,10324,11394,5,Atendimento incrível e produto top!,2024-03-21T00:00:00,2024-08-10T00:00:00
8208,7806,1430,11113,5,"Muito satisfeito com a compra, recomendo!",2024-11-07T00:00:00,2025-12-27T00:00:00
8209,13465,11112,7213,4,"Muito satisfeito com a compra, recomendo!",2025-11-13T00:00:00,2026-04-12T00:00:00
8210,2779,1982,1693,5,"Muito satisfeito com a compra, recomendo!",2024-12-28T00:00:00,2025-04-02T00:00:00
8211,14928,2632,9939,4,Entrega rápida e produto de ótima qualidade.,2026-02-17T00:00:00,2026-04-28T00:00:00
8212,10835,11312,73,3,"Produto ok, dentro do esperado.",2024-12-09T00:00:00,2025-10-18T00:00:00
8213,4148,3497,4345,4,"Produto conforme descrito, embalagem perfeita.",2025-02-15T00:00:00,2025-03-28T00:00:00
8214,10885,10793,111,5,"Ótimo custo-benefício, chegou antes do prazo.",2024-02-25T00:00:00,2024-11-29T00:00:00
8215,7450,216,565,4,Entrega rápida e produto de ótima qualidade.,2023-04-07T00:00:00,2023-04-20T00:00:00
8216,8564,7855,14748,5,"Muito satisfeito com a compra, recomendo!",2023-12-30T00:00:00,2025-08-03T00:00:00
8217,1832,6191,7854,4,"Ótimo custo-benefício, chegou antes do prazo.",2025-07-09T00:00:00,2025-09-19T00:00:00
8218,12685,12206,8007,5,Comprei e já quero comprar de novo. Perfeito!,2025-09-19T00:00:00,2025-11-27T00:00:00
8219,14327,13949,3526,2,Qualidade muito abaixo do esperado.,2026-05-17T00:00:00,2026-06-10T00:00:00
8220,10967,11259,8383,4,"Produto excelente, superou minhas expectativas!",2024-11-06T00:00:00,2026-02-26T00:00:00
8221,9510,11434,11903,1,"Péssima experiência, não voltarei a comprar.",2026-02-05T00:00:00,2026-02-28T00:00:00
8222,5040,2060,13373,4,"Produto conforme descrito, embalagem perfeita.",2024-04-19T00:00:00,2026-04-03T00:00:00
8223,12745,4711,11854,3,"Chegou no prazo, produto razoável.",2025-07-15T00:00:00,2025-12-28T00:00:00
8224,10257,13756,12804,5,"Produto excelente, superou minhas expectativas!",2024-05-11T00:00:00,2024-07-23T00:00:00
8225,11028,9079,13885,5,Atendimento incrível e produto top!,2023-01-13T00:00:00,2024-09-02T00:00:00
8226,5417,766,6764,4,Comprei e já quero comprar de novo. Perfeito!,2024-02-16T00:00:00,2024-11-20T00:00:00
8227,2133,13766,8484,5,Atendimento incrível e produto top!,2025-06-11T00:00:00,2025-12-22T00:00:00
8228,1592,2632,13015,1,"Péssima experiência, não voltarei a comprar.",2023-05-27T00:00:00,2025-11-22T00:00:00
8229,3633,11733,8957,3,"Produto ok, dentro do esperado.",2023-12-19T00:00:00,2024-06-22T00:00:00
8230,12869,4164,4211,4,Comprei e já quero comprar de novo. Perfeito!,2023-08-16T00:00:00,2025-02-22T00:00:00
8231,8566,8125,9042,5,Comprei e já quero comprar de novo. Perfeito!,2024-07-20T00:00:00,2025-11-09T00:00:00
8232,5707,3229,2656,4,Comprei e já quero comprar de novo. Perfeito!,2024-03-09T00:00:00,2025-01-24T00:00:00
8233,12955,1999,10783,5,Entrega rápida e produto de ótima qualidade.,2025-04-04T00:00:00,2025-12-22T00:00:00
8234,2219,12450,8483,4,"Muito satisfeito com a compra, recomendo!",2024-04-26T00:00:00,2025-10-04T00:00:00
8235,270,9357,10208,4,Comprei e já quero comprar de novo. Perfeito!,2023-05-31T00:00:00,2025-05-10T00:00:00
8236,13757,650,13107,4,Comprei e já quero comprar de novo. Perfeito!,2023-06-06T00:00:00,2024-11-18T00:00:00
8237,12988,8962,4716,5,"Produto excelente, superou minhas expectativas!",2026-01-12T00:00:00,2026-04-18T00:00:00
8238,6052,11210,12486,4,Entrega rápida e produto de ótima qualidade.,2023-07-03T00:00:00,2024-07-13T00:00:00
8239,4780,6259,9240,4,Atendimento incrível e produto top!,2024-03-19T00:00:00,2026-05-01T00:00:00
8240,1563,2063,4278,4,Entrega rápida e produto de ótima qualidade.,2024-01-13T00:00:00,2024-11-02T00:00:00
8241,9369,4900,2389,4,Entrega rápida e produto de ótima qualidade.,2024-07-16T00:00:00,2025-11-12T00:00:00
8242,6795,4111,4554,2,"Péssima experiência, não voltarei a comprar.",2026-02-01T00:00:00,2026-06-06T00:00:00
8243,1031,6674,8489,4,"Produto conforme descrito, embalagem perfeita.",2024-06-27T00:00:00,2026-04-09T00:00:00
8244,894,3379,1079,4,Comprei e já quero comprar de novo. Perfeito!,2024-11-07T00:00:00,2024-12-15T00:00:00
8245,7406,1695,9887,4,"Produto excelente, superou minhas expectativas!",2024-07-03T00:00:00,2024-12-27T00:00:00
8246,10993,3928,5298,5,"Produto conforme descrito, embalagem perfeita.",2026-01-07T00:00:00,2026-05-06T00:00:00
8247,5600,3361,2701,5,Atendimento incrível e produto top!,2024-09-03T00:00:00,2026-03-30T00:00:00
8248,169,8017,5291,1,Demorou muito para chegar e veio errado.,2023-04-17T00:00:00,2024-05-08T00:00:00
